 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2005;           1;  49236.9218750;  18136.7441406;   7495.2500000;   1372.4011230;     65.7854996;  30951.8183594;   4371.7045898;   1156.3310547;    258.3093872;    171.7233124;     18.4884911;      0.5399486;    489.3702087
        2005;           2;  49210.4179688;  18059.5351562;   7477.7148438;   1388.6037598;     89.2251968;  30956.2343750;   4543.8862305;   1155.7084961;    257.2097778;    171.3215637;     18.7067680;      0.7323350;    489.4400330
        2005;           3;  49143.1640625;  17908.1601562;   7441.7753906;   1488.8232422;    129.9252930;  30966.1718750;   4846.1791992;   1154.1290283;    255.0538025;    170.4981537;     20.0568867;      1.0663898;    489.5971069
        2005;           4;  49101.5312500;  17802.3535156;   7423.2050781;   1497.0401611;    131.6172638;  30979.4355469;   5109.8623047;   1153.1512451;    253.5468903;    170.0727081;     20.1675835;      1.0802770;    489.8068542
        2005;           5;  49016.1562500;  17669.8027344;   7385.1005859;   1498.1136475;    119.6114807;  31007.2929688;   5511.4687500;   1151.1462402;    251.6590576;    169.1996765;     20.1820469;      0.9817370;    490.2473450
        2005;           6;  48914.6992188;  17512.8847656;   7349.9404297;   1486.3903809;    109.0040359;  31059.2753906;   5929.5830078;   1148.7635498;    249.4241791;    168.3941193;     20.0241127;      0.8946741;    491.0691528
        2005;           7;  48867.8007812;  17485.4941406;   7329.5439453;   1507.4676514;     48.5209732;  31057.4785156;   6143.3330078;   1147.6621094;    249.0340729;    167.9268188;     20.3080597;      0.3982463;    491.0406799
        2005;           8;  48824.0976562;  17473.0058594;   7304.6049805;   1518.4606934;     22.2904778;  31055.2031250;   6302.7299805;   1146.6358643;    248.8562012;    167.3554688;     20.4561539;      0.1829539;    491.0047607
        2005;           9;  48759.1171875;  17398.1015625;   7275.1840820;   1604.3431396;     44.8136635;  31057.7597656;   6495.6894531;   1145.1097412;    247.7893982;    166.6813660;     21.6131306;      0.3678178;    491.0451660
        2005;          10;  48729.2226562;  17309.9335938;   7270.7729492;   1596.3428955;     56.7214050;  31078.6542969;   6669.7241211;   1144.4075928;    246.5337067;    166.5803375;     21.5053539;      0.4655532;    491.3755493
        2005;          11;  48614.8085938;  17103.2031250;   7177.0395508;   1806.9185791;     96.9286652;  31087.5488281;   7128.0913086;   1141.7207031;    243.5893555;    164.4328003;     24.3421535;      0.7955629;    491.5162048
        2005;          12;  48546.3789062;  16978.4160156;   7131.8618164;   1954.3330078;    123.8133774;  31091.3964844;   7374.1596680;   1140.1135254;    241.8121033;    163.3977203;     26.3280697;      1.0162250;    491.5769958
        2006;           1;  48475.6054688;  16811.2246094;   7063.8935547;   2097.4165039;    161.4437866;  31096.7734375;   7721.3339844;   1138.4515381;    239.4309235;    161.8405304;     28.2556362;      1.3250846;    491.6620483
        2006;           2;  48458.7460938;  16754.1542969;   7048.9848633;   2047.8538818;    169.3679657;  31102.2265625;   7909.2705078;   1138.0555420;    238.6180725;    161.4989624;     27.5879459;      1.3901240;    491.7481995
        2006;           3;  48421.7265625;  16664.7109375;   7022.6020508;   2079.4033203;    184.3233185;  31106.3593750;   8129.7695312;   1137.1860352;    237.3442230;    160.8945007;     28.0129719;      1.5128733;    491.8135681
        2006;           4;  48382.1093750;  16570.9433594;   7005.4887695;   2080.5881348;    174.0750275;  31118.6953125;   8385.5000000;   1136.2556152;    236.0087433;    160.5024109;     28.0289307;      1.4287583;    492.0086060
        2006;           5;  48304.1718750;  16462.0117188;   6967.7700195;   2037.3037109;    145.5582275;  31144.8828125;   8790.2470703;   1134.4252930;    234.4573212;    159.6382446;     27.4458199;      1.1947005;    492.4226685
        2006;           6;  48174.2304688;  16264.1474609;   6929.7080078;   1982.3342285;    133.2456055;  31242.8476562;   9257.2558594;   1131.3736572;    231.6392365;    158.7661896;     26.7052898;      1.0936419;    493.9715576
        2006;           7;  48123.3476562;  16234.8583984;   6908.0346680;   2008.5185547;     57.4804077;  31241.1699219;   9493.9511719;   1130.1785889;    231.2221222;    158.2696533;     27.0580330;      0.4717828;    493.9450684
        2006;           8;  48079.5312500;  16223.9091797;   6881.8959961;   2019.2808838;     24.7274380;  31238.4863281;   9659.4560547;   1129.1495361;    231.0661469;    157.6707916;     27.2030220;      0.2029558;    493.9026184
        2006;           9;  48024.0937500;  16161.4541016;   6851.7832031;   1983.8820801;     48.5117416;  31253.5722656;   9891.8554688;   1127.8476562;    230.1766815;    156.9808655;     26.7261410;      0.3981706;    494.1411438
        2006;          10;  47990.6523438;  16078.2861328;   6849.0063477;   2010.7874756;     54.8244896;  31271.2324219;  10041.6826172;   1127.0622559;    228.9921570;    156.9172363;     27.0886040;      0.4499838;    494.4203796
        2006;          11;  47897.7968750;  15915.2470703;   6764.3720703;   2145.6042480;    102.4829712;  31279.9179688;  10429.7626953;   1124.8814697;    226.6701050;    154.9781952;     28.9048042;      0.8411511;    494.5576172
        2006;          12;  47841.3164062;  15812.9365234;   6725.8168945;   2254.0000000;    130.3004456;  31283.3769531;  10639.1865234;   1123.5551758;    225.2129517;    154.0948639;     30.3650742;      1.0694690;    494.6123962
        2007;           1;  47813.1445312;  15749.8242188;   6704.4448242;   2282.1645508;    145.8477173;  31286.1074219;  10791.2949219;   1122.8935547;    224.3141174;    153.6052094;     30.7444954;      1.1970764;    494.6555481
        2007;           2;  47756.2851562;  15647.6298828;   6669.3139648;   2370.4553223;    173.1427765;  31290.5917969;  11015.4589844;   1121.5582275;    222.8586121;    152.8003235;     31.9339180;      1.4211066;    494.7264404
        2007;           3;  47716.0078125;  15558.4921875;   6653.6000977;   2380.8215332;    183.7332611;  31301.4199219;  11236.5166016;   1120.6123047;    221.5890656;    152.4403076;     32.0735664;      1.5080304;    494.8975830
        2007;           4;  47671.0156250;  15464.6679688;   6634.9458008;   2395.6003418;    173.7491608;  31312.4218750;  11495.1669922;   1119.5555420;    220.2528229;    152.0129242;     32.2726593;      1.4260836;    495.0715942
        2007;           5;  47591.2109375;  15377.0693359;   6603.0297852;   2396.7429199;    139.2765045;  31330.7675781;  11839.8193359;   1117.6813965;    219.0051880;    151.2816925;     32.2880516;      1.1431419;    495.3616333
        2007;           6;  47533.7695312;  15322.8642578;   6576.0537109;   2394.6052246;     92.6212234;  31337.2304688;  12119.6171875;   1116.3323975;    218.2331848;    150.6636505;     32.2592545;      0.7602085;    495.4637756
        2007;           7;  47490.9960938;  15302.4375000;   6551.7900391;   2406.7668457;     45.8110847;  31335.7187500;  12309.3750000;   1115.3278809;    217.9422607;    150.1077423;     32.4230919;      0.3760044;    495.4399109
        2007;           8;  47451.3398438;  15289.3261719;   6527.4765625;   2414.1596680;     28.5938187;  31333.8261719;  12454.9433594;   1114.3964844;    217.7555389;    149.5506897;     32.5226898;      0.2346899;    495.4099731
        2007;           9;  47429.0156250;  15283.6474609;   6504.6274414;   2400.5463867;     23.5262909;  31332.0937500;  12557.5595703;   1113.8721924;    217.6746674;    149.0272064;     32.3392906;      0.1930971;    495.3825684
        2007;          10;  47403.7226562;  15219.1376953;   6493.5341797;   2420.0446777;     70.4345093;  31336.8378906;  12667.5058594;   1113.2781982;    216.7558899;    148.7730408;     32.6019669;      0.5781064;    495.4575500
        2007;          11;  47383.2812500;  15161.3876953;   6474.5249023;   2361.6418457;     94.6852798;  31343.2207031;  12857.8740234;   1112.7982178;    215.9334106;    148.3375244;     31.8151836;      0.7771499;    495.5585327
        2007;          12;  47298.0429688;  15037.3212891;   6430.7294922;   2599.8005371;    122.8161011;  31346.5292969;  13044.1972656;   1110.7963867;    214.1663971;    147.3341217;     35.0235710;      1.0080396;    495.6108093
        2008;           1;  47271.0703125;  14975.7539062;   6400.0942383;   2543.0419922;    146.0422821;  31350.8906250;  13272.6103516;   1110.1628418;    213.2895355;    146.6322327;     34.2589417;      1.1986735;    495.6797791
        2008;           2;  47248.6054688;  14919.4746094;   6385.6474609;   2519.7468262;    160.3382874;  31355.2402344;  13440.1777344;   1109.6352539;    212.4880066;    146.3012543;     33.9451180;      1.3160110;    495.7485962
        2008;           3;  47208.8789062;  14842.7812500;   6363.5292969;   2564.9968262;    175.6821136;  31359.3457031;  13622.3759766;   1108.7022705;    211.3956909;    145.7945099;     34.5547104;      1.4419489;    495.8134766
        2008;           4;  47178.0273438;  14776.7626953;   6342.7290039;   2547.2900391;    175.4419861;  31364.2714844;  13840.0878906;   1107.9777832;    210.4554596;    145.3179474;     34.3161697;      1.4399779;    495.8913574
        2008;           5;  47097.8671875;  14698.0185547;   6309.4482422;   2525.5788574;    146.6678619;  31388.6699219;  14168.5683594;   1106.0952148;    209.3339539;    144.5554504;     34.0236855;      1.2038081;    496.2770996
        2008;           6;  47002.8906250;  14576.7216797;   6274.0170898;   2474.1958008;    132.7554321;  31430.3945312;  14576.4101562;   1103.8646240;    207.6063995;    143.7436981;     33.3314705;      1.0896188;    496.9368286
        2008;           7;  46955.4531250;  14559.2988281;   6247.7124023;   2493.2416992;     69.4567490;  31429.3105469;  14780.0214844;   1102.7506104;    207.3582458;    143.1410217;     33.5880508;      0.5700812;    496.9196777
