kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2008;          10;      0.0008747;      0.0008562;      0.0005263;      0.0004075;      0.0033986;      0.0070491;      0.0001022
        2008;          11;      0.0006855;      0.0006605;      0.0003944;      0.0003060;      0.0025595;      0.0053583;      0.0000850
        2008;          12;      0.0005389;      0.0005090;      0.0003022;      0.0002502;      0.0020046;      0.0041965;      0.0000657
        2009;           1;      0.0004978;      0.0004650;      0.0002766;      0.0002388;      0.0018575;      0.0038844;      0.0000588
        2009;           2;      0.0004654;      0.0004354;      0.0002598;      0.0002243;      0.0017425;      0.0036417;      0.0000545
        2009;           3;      0.0005505;      0.0005165;      0.0003101;      0.0002675;      0.0020717;      0.0043261;      0.0000634
        2009;           4;      0.0007531;      0.0007118;      0.0004272;      0.0003577;      0.0028189;      0.0058999;      0.0000868
        2009;           5;      0.0011392;      0.0010929;      0.0006603;      0.0005282;      0.0042855;      0.0089666;      0.0001313
        2009;           6;      0.0014269;      0.0013857;      0.0008400;      0.0006457;      0.0053826;      0.0112625;      0.0001650
        2009;           7;      0.0016230;      0.0016210;      0.0009909;      0.0006961;      0.0061905;      0.0129262;      0.0001945
        2009;           8;      0.0019156;      0.0019191;      0.0011708;      0.0008042;      0.0072541;      0.0151805;      0.0002318
        2009;           9;      0.0015979;      0.0015953;      0.0009676;      0.0006635;      0.0060011;      0.0125770;      0.0001990
        2009;          10;      0.0009688;      0.0009557;      0.0005738;      0.0004024;      0.0036018;      0.0075512;      0.0001278
        2009;          11;      0.0007085;      0.0006805;      0.0004032;      0.0003103;      0.0026088;      0.0054802;      0.0000898
        2009;          12;      0.0005499;      0.0005169;      0.0003055;      0.0002549;      0.0020309;      0.0042593;      0.0000670
        2010;           1;      0.0005025;      0.0004674;      0.0002774;      0.0002420;      0.0018673;      0.0039095;      0.0000590
        2010;           2;      0.0004720;      0.0004391;      0.0002611;      0.0002282;      0.0017560;      0.0036763;      0.0000549
        2010;           3;      0.0005667;      0.0005294;      0.0003161;      0.0002743;      0.0021163;      0.0044281;      0.0000654
        2010;           4;      0.0007575;      0.0007142;      0.0004280;      0.0003602;      0.0028267;      0.0059213;      0.0000870
        2010;           5;      0.0011791;      0.0011216;      0.0006724;      0.0005464;      0.0043808;      0.0091965;      0.0001353
        2010;           6;      0.0015164;      0.0014607;      0.0008767;      0.0006816;      0.0056347;      0.0118377;      0.0001754
        2010;           7;      0.0017904;      0.0017437;      0.0010476;      0.0007821;      0.0066500;      0.0139800;      0.0002100
        2010;           8;      0.0019321;      0.0019336;      0.0011774;      0.0008074;      0.0072904;      0.0152701;      0.0002351
        2010;           9;      0.0016146;      0.0016100;      0.0009733;      0.0006612;      0.0060185;      0.0126338;      0.0002052
        2010;          10;      0.0009763;      0.0009610;      0.0005750;      0.0003996;      0.0035991;      0.0075573;      0.0001323
        2010;          11;      0.0007171;      0.0006894;      0.0004076;      0.0003095;      0.0026265;      0.0055237;      0.0000927
        2010;          12;      0.0005543;      0.0005186;      0.0003061;      0.0002590;      0.0020424;      0.0042861;      0.0000668
        2011;           1;      0.0005089;      0.0004715;      0.0002790;      0.0002453;      0.0018816;      0.0039447;      0.0000596
        2011;           2;      0.0004755;      0.0004406;      0.0002613;      0.0002306;      0.0017609;      0.0036914;      0.0000550
        2011;           3;      0.0005699;      0.0005298;      0.0003154;      0.0002768;      0.0021159;      0.0044347;      0.0000651
        2011;           4;      0.0007627;      0.0007156;      0.0004272;      0.0003636;      0.0028270;      0.0059337;      0.0000870
        2011;           5;      0.0011940;      0.0011272;      0.0006719;      0.0005554;      0.0043931;      0.0092475;      0.0001359
        2011;           6;      0.0015058;      0.0014354;      0.0008581;      0.0006867;      0.0055520;      0.0116872;      0.0001719
        2011;           7;      0.0017784;      0.0017235;      0.0010338;      0.0007840;      0.0065902;      0.0138621;      0.0002068
        2011;           8;      0.0019666;      0.0019247;      0.0011674;      0.0008695;      0.0073940;      0.0154979;      0.0002268
        2011;           9;      0.0016287;      0.0015893;      0.0009613;      0.0007222;      0.0061145;      0.0128164;      0.0001893
        2011;          10;      0.0009862;      0.0009520;      0.0005722;      0.0004455;      0.0036995;      0.0077445;      0.0001172
        2011;          11;      0.0007061;      0.0006771;      0.0004009;      0.0003100;      0.0025974;      0.0054579;      0.0000892
        2011;          12;      0.0005594;      0.0005279;      0.0003106;      0.0002528;      0.0020494;      0.0043068;      0.0000702
        2012;           1;      0.0005172;      0.0004799;      0.0002832;      0.0002468;      0.0019064;      0.0039998;      0.0000612
        2012;           2;      0.0004904;      0.0004541;      0.0002679;      0.0002351;      0.0018048;      0.0037891;      0.0000574
        2012;           3;      0.0005842;      0.0005417;      0.0003212;      0.0002825;      0.0021579;      0.0045286;      0.0000671
        2012;           4;      0.0007887;      0.0007381;      0.0004386;      0.0003736;      0.0029072;      0.0061101;      0.0000904
        2012;           5;      0.0012140;      0.0011498;      0.0006853;      0.0005601;      0.0044734;      0.0094119;      0.0001393
        2012;           6;      0.0015096;      0.0014468;      0.0008660;      0.0006822;      0.0055840;      0.0117448;      0.0001737
        2012;           7;      0.0017639;      0.0017225;      0.0010354;      0.0007663;      0.0065574;      0.0137828;      0.0002079
        2012;           8;      0.0019919;      0.0019609;      0.0011874;      0.0008628;      0.0074711;      0.0156727;      0.0002333
        2012;           9;      0.0016531;      0.0016229;      0.0009793;      0.0007156;      0.0061820;      0.0129732;      0.0001959
        2012;          10;      0.0010395;      0.0010072;      0.0005990;      0.0004481;      0.0038278;      0.0080514;      0.0001294
        2012;          11;      0.0007339;      0.0006953;      0.0004101;      0.0003302;      0.0026873;      0.0056545;      0.0000898
        2012;          12;      0.0005524;      0.0005118;      0.0003019;      0.0002642;      0.0020316;      0.0042662;      0.0000648
        2013;           1;      0.0005155;      0.0004757;      0.0002805;      0.0002487;      0.0018958;      0.0039804;      0.0000601
        2013;           2;      0.0004890;      0.0004520;      0.0002667;      0.0002353;      0.0017986;      0.0037768;      0.0000569
        2013;           3;      0.0006023;      0.0005595;      0.0003305;      0.0002869;      0.0022159;      0.0046541;      0.0000704
        2013;           4;      0.0008163;      0.0007684;      0.0004551;      0.0003781;      0.0030023;      0.0063128;      0.0000958
        2013;           5;      0.0012445;      0.0011880;      0.0007057;      0.0005585;      0.0045721;      0.0096283;      0.0001463
        2013;           6;      0.0015393;      0.0014982;      0.0008933;      0.0006582;      0.0056569;      0.0119213;      0.0001862
        2013;           7;      0.0017325;      0.0017121;      0.0010323;      0.0007310;      0.0064576;      0.0135632;      0.0002108
        2013;           8;      0.0020291;      0.0020116;      0.0012121;      0.0008414;      0.0075263;      0.0158326;      0.0002488
        2013;           9;      0.0016837;      0.0016638;      0.0009975;      0.0006904;      0.0061975;      0.0130525;      0.0002132
        2013;          10;      0.0010297;      0.0010040;      0.0005955;      0.0004107;      0.0037168;      0.0078344;      0.0001472
        2013;          11;      0.0006320;      0.0006028;      0.0003563;      0.0002395;      0.0022234;      0.0046736;      0.0001109
        2013;          12;      0.0004956;      0.0004671;      0.0002743;      0.0001905;      0.0017326;      0.0036432;      0.0000880
        2014;           1;      0.0005090;      0.0004822;      0.0002817;      0.0002068;      0.0018040;      0.0038042;      0.0000780
        2014;           2;      0.0005197;      0.0004861;      0.0002836;      0.0002341;      0.0018782;      0.0039607;      0.0000653
        2014;           3;      0.0006133;      0.0005688;      0.0003348;      0.0002908;      0.0022457;      0.0047226;      0.0000719
        2014;           4;      0.0008409;      0.0007858;      0.0004622;      0.0003894;      0.0030601;      0.0064531;      0.0000983
        2014;           5;      0.0012909;      0.0012241;      0.0007225;      0.0005792;      0.0046970;      0.0099170;      0.0001513
        2014;           6;      0.0016056;      0.0015449;      0.0009147;      0.0006961;      0.0058443;      0.0123481;      0.0001908
        2014;           7;      0.0017623;      0.0017415;      0.0010443;      0.0007234;      0.0064890;      0.0136663;      0.0002225
        2014;           8;      0.0020520;      0.0020331;      0.0012198;      0.0008313;      0.0075313;      0.0158780;      0.0002605
        2014;           9;      0.0016922;      0.0016706;      0.0009990;      0.0006838;      0.0061852;      0.0130440;      0.0002197
        2014;          10;      0.0010386;      0.0010099;      0.0005975;      0.0004222;      0.0037535;      0.0079194;      0.0001422
        2014;          11;      0.0007441;      0.0007106;      0.0004165;      0.0003164;      0.0026821;      0.0056621;      0.0000982
        2014;          12;      0.0005777;      0.0005381;      0.0003147;      0.0002659;      0.0020984;      0.0044203;      0.0000706
        2015;           1;      0.0005414;      0.0005015;      0.0002931;      0.0002525;      0.0019668;      0.0041422;      0.0000655
        2015;           2;      0.0005075;      0.0004696;      0.0002753;      0.0002394;      0.0018506;      0.0038945;      0.0000603
        2015;           3;      0.0006290;      0.0005849;      0.0003425;      0.0002920;      0.0022867;      0.0048178;      0.0000754
        2015;           4;      0.0008671;      0.0008174;      0.0004782;      0.0003859;      0.0031294;      0.0066132;      0.0001057
        2015;           5;      0.0013013;      0.0012456;      0.0007332;      0.0005633;      0.0047101;      0.0099583;      0.0001583
        2015;           6;      0.0015536;      0.0015168;      0.0008992;      0.0006363;      0.0056258;      0.0118928;      0.0001994
        2015;           7;      0.0017614;      0.0017410;      0.0010420;      0.0007100;      0.0064428;      0.0135840;      0.0002294
        2015;           8;      0.0020481;      0.0020262;      0.0012118;      0.0008085;      0.0074346;      0.0157006;      0.0002734
        2015;           9;      0.0016801;      0.0016526;      0.0009843;      0.0006561;      0.0060465;      0.0127774;      0.0002346
        2015;          10;      0.0010000;      0.0009684;      0.0005721;      0.0003903;      0.0035589;      0.0075146;      0.0001509
        2015;          11;      0.0007409;      0.0007073;      0.0004135;      0.0003090;      0.0026493;      0.0056004;      0.0001011
        2015;          12;      0.0005822;      0.0005395;      0.0003150;      0.0002705;      0.0021099;      0.0044474;      0.0000703
