kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2009;           2;      0.0002963;      0.0002787;      0.0001646;      0.0001367;      0.0010906;      0.0022902;      0.0000359
        2009;           3;      0.0003346;      0.0003135;      0.0001857;      0.0001573;      0.0012366;      0.0025945;      0.0000396
        2009;           4;      0.0003870;      0.0003644;      0.0002160;      0.0001799;      0.0014283;      0.0029996;      0.0000457
        2009;           5;      0.0005350;      0.0005110;      0.0003049;      0.0002433;      0.0019848;      0.0041665;      0.0000632
        2009;           6;      0.0006508;      0.0006309;      0.0003763;      0.0002829;      0.0024032;      0.0050546;      0.0000789
        2009;           7;      0.0006905;      0.0006870;      0.0004139;      0.0002741;      0.0025466;      0.0053470;      0.0000958
        2009;           8;      0.0007903;      0.0007786;      0.0004666;      0.0002997;      0.0028425;      0.0059870;      0.0001211
        2009;           9;      0.0007690;      0.0007518;      0.0004489;      0.0002873;      0.0027327;      0.0057632;      0.0001230
        2009;          10;      0.0005901;      0.0005709;      0.0003390;      0.0002208;      0.0020813;      0.0043880;      0.0000982
        2009;          11;      0.0004788;      0.0004615;      0.0002713;      0.0001919;      0.0017065;      0.0036072;      0.0000688
        2009;          12;      0.0003977;      0.0003784;      0.0002209;      0.0001682;      0.0014235;      0.0030096;      0.0000532
        2010;           1;      0.0003411;      0.0003197;      0.0001869;      0.0001540;      0.0012354;      0.0026051;      0.0000422
        2010;           2;      0.0003040;      0.0002841;      0.0001668;      0.0001404;      0.0011094;      0.0023351;      0.0000367
        2010;           3;      0.0003428;      0.0003198;      0.0001884;      0.0001606;      0.0012567;      0.0026423;      0.0000406
        2010;           4;      0.0003932;      0.0003682;      0.0002175;      0.0001834;      0.0014424;      0.0030341;      0.0000461
        2010;           5;      0.0005568;      0.0005261;      0.0003110;      0.0002537;      0.0020361;      0.0042907;      0.0000653
        2010;           6;      0.0006790;      0.0006509;      0.0003855;      0.0002986;      0.0024819;      0.0052345;      0.0000811
        2010;           7;      0.0007947;      0.0007698;      0.0004559;      0.0003369;      0.0028915;      0.0061075;      0.0000977
        2010;           8;      0.0008126;      0.0008056;      0.0004837;      0.0003176;      0.0029631;      0.0062378;      0.0001146
        2010;           9;      0.0007886;      0.0007759;      0.0004638;      0.0003012;      0.0028324;      0.0059730;      0.0001181
        2010;          10;      0.0006067;      0.0005892;      0.0003497;      0.0002307;      0.0021527;      0.0045417;      0.0000960
        2010;          11;      0.0004879;      0.0004690;      0.0002749;      0.0001956;      0.0017317;      0.0036647;      0.0000700
        2010;          12;      0.0004067;      0.0003843;      0.0002238;      0.0001760;      0.0014557;      0.0030799;      0.0000523
        2011;           1;      0.0003424;      0.0003192;      0.0001865;      0.0001566;      0.0012394;      0.0026143;      0.0000417
        2011;           2;      0.0003067;      0.0002848;      0.0001668;      0.0001430;      0.0011149;      0.0023492;      0.0000365
        2011;           3;      0.0003458;      0.0003200;      0.0001880;      0.0001639;      0.0012610;      0.0026554;      0.0000403
        2011;           4;      0.0003932;      0.0003655;      0.0002155;      0.0001857;      0.0014363;      0.0030250;      0.0000454
        2011;           5;      0.0005597;      0.0005239;      0.0003086;      0.0002587;      0.0020342;      0.0042940;      0.0000645
        2011;           6;      0.0006771;      0.0006409;      0.0003784;      0.0003055;      0.0024633;      0.0052017;      0.0000787
        2011;           7;      0.0007897;      0.0007623;      0.0004509;      0.0003375;      0.0028697;      0.0060639;      0.0000961
        2011;           8;      0.0008770;      0.0008561;      0.0005111;      0.0003728;      0.0032257;      0.0067971;      0.0001063
        2011;           9;      0.0008652;      0.0008437;      0.0005022;      0.0003645;      0.0031641;      0.0066770;      0.0001059
        2011;          10;      0.0006735;      0.0006520;      0.0003855;      0.0002841;      0.0024466;      0.0051665;      0.0000846
        2011;          11;      0.0004929;      0.0004732;      0.0002781;      0.0002084;      0.0017790;      0.0037583;      0.0000637
        2011;          12;      0.0004001;      0.0003798;      0.0002216;      0.0001710;      0.0014338;      0.0030314;      0.0000525
        2012;           1;      0.0003476;      0.0003245;      0.0001889;      0.0001566;      0.0012506;      0.0026419;      0.0000431
        2012;           2;      0.0003125;      0.0002907;      0.0001697;      0.0001433;      0.0011295;      0.0023834;      0.0000379
        2012;           3;      0.0003510;      0.0003247;      0.0001902;      0.0001653;      0.0012752;      0.0026879;      0.0000412
        2012;           4;      0.0004050;      0.0003766;      0.0002209;      0.0001887;      0.0014702;      0.0031014;      0.0000473
        2012;           5;      0.0005697;      0.0005361;      0.0003153;      0.0002588;      0.0020676;      0.0043660;      0.0000668
        2012;           6;      0.0006785;      0.0006468;      0.0003822;      0.0003008;      0.0024709;      0.0052164;      0.0000803
        2012;           7;      0.0007768;      0.0007553;      0.0004478;      0.0003257;      0.0028271;      0.0059699;      0.0000970
        2012;           8;      0.0008698;      0.0008544;      0.0005102;      0.0003603;      0.0031903;      0.0067250;      0.0001091
        2012;           9;      0.0008559;      0.0008395;      0.0004998;      0.0003509;      0.0031190;      0.0065844;      0.0001090
        2012;          10;      0.0006639;      0.0006457;      0.0003828;      0.0002773;      0.0024177;      0.0051011;      0.0000847
        2012;          11;      0.0005170;      0.0004929;      0.0002881;      0.0002200;      0.0018526;      0.0039220;      0.0000661
        2012;          12;      0.0004083;      0.0003812;      0.0002221;      0.0001847;      0.0014688;      0.0031051;      0.0000495
        2013;           1;      0.0003440;      0.0003188;      0.0001860;      0.0001593;      0.0012426;      0.0026227;      0.0000412
        2013;           2;      0.0003107;      0.0002880;      0.0001682;      0.0001444;      0.0011246;      0.0023724;      0.0000371
        2013;           3;      0.0003557;      0.0003307;      0.0001933;      0.0001644;      0.0012886;      0.0027181;      0.0000426
        2013;           4;      0.0004091;      0.0003838;      0.0002250;      0.0001857;      0.0014837;      0.0031304;      0.0000493
        2013;           5;      0.0005680;      0.0005396;      0.0003174;      0.0002513;      0.0020611;      0.0043524;      0.0000686
        2013;           6;      0.0006673;      0.0006457;      0.0003814;      0.0002803;      0.0024181;      0.0051095;      0.0000842
        2013;           7;      0.0007341;      0.0007228;      0.0004332;      0.0003060;      0.0027139;      0.0057067;      0.0000927
        2013;           8;      0.0008523;      0.0008414;      0.0005043;      0.0003507;      0.0031399;      0.0066102;      0.0001081
        2013;           9;      0.0008333;      0.0008220;      0.0004922;      0.0003423;      0.0030642;      0.0064538;      0.0001059
        2013;          10;      0.0006381;      0.0006259;      0.0003739;      0.0002663;      0.0023514;      0.0049458;      0.0000817
        2013;          11;      0.0004532;      0.0004367;      0.0002576;      0.0001759;      0.0016058;      0.0033889;      0.0000709
        2013;          12;      0.0003434;      0.0003225;      0.0001890;      0.0001286;      0.0011835;      0.0024953;      0.0000628
        2014;           1;      0.0003013;      0.0002809;      0.0001637;      0.0001139;      0.0010330;      0.0021805;      0.0000549
        2014;           2;      0.0003156;      0.0002970;      0.0001717;      0.0001301;      0.0011060;      0.0023459;      0.0000451
        2014;           3;      0.0003726;      0.0003477;      0.0002011;      0.0001643;      0.0013244;      0.0028068;      0.0000471
        2014;           4;      0.0004271;      0.0004004;      0.0002323;      0.0001882;      0.0015232;      0.0032277;      0.0000531
        2014;           5;      0.0005939;      0.0005639;      0.0003288;      0.0002552;      0.0021217;      0.0044982;      0.0000741
        2014;           6;      0.0006997;      0.0006728;      0.0003942;      0.0002907;      0.0025001;      0.0053012;      0.0000896
        2014;           7;      0.0007403;      0.0007239;      0.0004295;      0.0002903;      0.0026547;      0.0056097;      0.0001053
        2014;           8;      0.0008328;      0.0008184;      0.0004879;      0.0003217;      0.0029910;      0.0063149;      0.0001209
        2014;           9;      0.0008130;      0.0007984;      0.0004756;      0.0003137;      0.0029158;      0.0061580;      0.0001182
        2014;          10;      0.0006261;      0.0006112;      0.0003628;      0.0002443;      0.0022445;      0.0047365;      0.0000921
        2014;          11;      0.0005013;      0.0004751;      0.0002759;      0.0001949;      0.0017334;      0.0036831;      0.0000775
        2014;          12;      0.0004204;      0.0003951;      0.0002280;      0.0001778;      0.0014785;      0.0031407;      0.0000559
        2015;           1;      0.0003589;      0.0003351;      0.0001933;      0.0001557;      0.0012682;      0.0026904;      0.0000467
        2015;           2;      0.0003254;      0.0003026;      0.0001749;      0.0001447;      0.0011567;      0.0024512;      0.0000408
        2015;           3;      0.0003704;      0.0003456;      0.0002000;      0.0001636;      0.0013176;      0.0027918;      0.0000467
        2015;           4;      0.0004242;      0.0003998;      0.0002322;      0.0001836;      0.0015114;      0.0032026;      0.0000541
        2015;           5;      0.0005837;      0.0005571;      0.0003253;      0.0002463;      0.0020841;      0.0044173;      0.0000747
        2015;           6;      0.0006593;      0.0006385;      0.0003756;      0.0002632;      0.0023479;      0.0049731;      0.0000913
        2015;           7;      0.0007245;      0.0007124;      0.0004247;      0.0002852;      0.0026215;      0.0055282;      0.0001022
        2015;           8;      0.0008350;      0.0008222;      0.0004906;      0.0003249;      0.0030114;      0.0063553;      0.0001189
        2015;           9;      0.0008146;      0.0008012;      0.0004777;      0.0003161;      0.0029313;      0.0061887;      0.0001167
        2015;          10;      0.0006256;      0.0006117;      0.0003634;      0.0002452;      0.0022496;      0.0047454;      0.0000911
        2015;          11;      0.0004918;      0.0004699;      0.0002741;      0.0001948;      0.0017255;      0.0036590;      0.0000726
        2015;          12;      0.0004257;      0.0003978;      0.0002294;      0.0001847;      0.0015018;      0.0031900;      0.0000543
