kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2005;           1;      0.0004557;      0.0004245;      0.0002546;      0.0002253;      0.0017125;      0.0035772;      0.0000517
        2005;           2;      0.0004109;      0.0003866;      0.0002340;      0.0002032;      0.0015624;      0.0032546;      0.0000466
        2005;           3;      0.0005100;      0.0004812;      0.0002912;      0.0002501;      0.0019374;      0.0040372;      0.0000581
        2005;           4;      0.0006545;      0.0006290;      0.0003848;      0.0003149;      0.0025134;      0.0052271;      0.0000752
        2005;           5;      0.0009471;      0.0009271;      0.0005735;      0.0004461;      0.0036770;      0.0076317;      0.0001096
        2005;           6;      0.0012814;      0.0012601;      0.0007754;      0.0005860;      0.0049467;      0.0102874;      0.0001481
        2005;           7;      0.0013156;      0.0013218;      0.0008327;      0.0006086;      0.0052517;      0.0108298;      0.0001524
        2005;           8;      0.0015385;      0.0015484;      0.0009761;      0.0007066;      0.0061301;      0.0126508;      0.0001777
        2005;           9;      0.0013116;      0.0013116;      0.0008216;      0.0006042;      0.0051946;      0.0107340;      0.0001515
        2005;          10;      0.0008305;      0.0008180;      0.0005061;      0.0003886;      0.0032622;      0.0067474;      0.0000970
        2005;          11;      0.0006719;      0.0006360;      0.0003804;      0.0003159;      0.0025140;      0.0052599;      0.0000789
        2005;          12;      0.0004927;      0.0004609;      0.0002766;      0.0002412;      0.0018556;      0.0038732;      0.0000566
        2006;           1;      0.0004421;      0.0004131;      0.0002487;      0.0002192;      0.0016677;      0.0034812;      0.0000498
        2006;           2;      0.0004056;      0.0003815;      0.0002308;      0.0002008;      0.0015389;      0.0032085;      0.0000457
        2006;           3;      0.0005063;      0.0004773;      0.0002886;      0.0002486;      0.0019187;      0.0040018;      0.0000574
        2006;           4;      0.0006581;      0.0006302;      0.0003843;      0.0003164;      0.0025105;      0.0052311;      0.0000752
        2006;           5;      0.0009358;      0.0009141;      0.0005641;      0.0004400;      0.0036102;      0.0075073;      0.0001082
        2006;           6;      0.0011557;      0.0011457;      0.0007144;      0.0005372;      0.0045417;      0.0094002;      0.0001338
        2006;           7;      0.0013050;      0.0013064;      0.0008212;      0.0006041;      0.0051762;      0.0106911;      0.0001517
        2006;           8;      0.0015126;      0.0015181;      0.0009557;      0.0006956;      0.0059954;      0.0123886;      0.0001757
        2006;           9;      0.0012336;      0.0012363;      0.0007779;      0.0005715;      0.0048999;      0.0101168;      0.0001437
        2006;          10;      0.0007669;      0.0007577;      0.0004730;      0.0003651;      0.0030421;      0.0062763;      0.0000892
        2006;          11;      0.0006694;      0.0006331;      0.0003789;      0.0003157;      0.0025056;      0.0052418;      0.0000784
        2006;          12;      0.0004969;      0.0004642;      0.0002782;      0.0002430;      0.0018675;      0.0039001;      0.0000572
        2007;           1;      0.0004507;      0.0004210;      0.0002532;      0.0002228;      0.0017011;      0.0035490;      0.0000513
        2007;           2;      0.0004255;      0.0003979;      0.0002394;      0.0002099;      0.0016037;      0.0033480;      0.0000482
        2007;           3;      0.0005129;      0.0004829;      0.0002917;      0.0002515;      0.0019420;      0.0040506;      0.0000583
