 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      0.1364723;      0.1480589;     14.0096397;     30.4367046;      0.0991278;      0.0970964;      2.0133448;     16.1130219;      0.0250625;      7.1029696;      0.0000000;      4.3883734
        2005;           2;      0.0158883;      0.0172396;      2.1099648;      4.4891114;      0.0180817;      0.0370536;      0.3910165;      2.7004809;      0.0100025;      3.2689505;      0.0000000;      0.7369577
        2005;           3;      0.0140666;      0.0152664;      2.2153826;      4.3386588;      0.0241527;      0.0680316;      0.4805532;      2.9150286;      0.0159655;      7.6030226;      0.0000000;      1.0376259
        2005;           4;      0.0069691;      0.0075647;      0.9182549;      1.7005725;      0.0010703;      0.0086155;      0.1603837;      1.0819145;      0.0033920;      4.5681620;      0.0000001;      0.5851657
        2005;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;          11;      0.2044396;      0.2226859;     18.8532162;     14.8334246;      0.0021511;      0.0087820;      2.3175080;     15.7753124;      0.0283447;     37.4920769;      0.0000000;     22.2664890
        2005;          12;      0.0806853;      0.0879861;      9.1404314;      5.2254128;      0.0235425;      0.0443842;      1.3717130;      8.0834208;      0.0180413;     11.6499510;      0.0000000;      5.9901576
        2006;           1;      0.0810703;      0.0885105;     11.1867943;      5.2539177;      0.0444454;      0.0996498;      2.0455844;      2.5301914;      0.0273767;     10.0942621;      0.0000000;      3.0175931
        2006;           2;      0.0165527;      0.0180763;      2.2075443;      1.0076323;      0.0088441;      0.0344894;      0.3893693;      0.6705859;      0.0090840;      3.2851355;      0.0000000;      0.7195756
        2006;           3;      0.0336587;      0.0367770;      3.8313744;      1.6518582;      0.0170888;      0.0558426;      0.5771071;      1.5036669;      0.0115080;      6.6288123;      0.0000000;      1.4451983
        2006;           4;      0.0192114;      0.0209981;      1.6671541;      0.6816824;      0.0000979;      0.0012439;      0.1863108;      0.6080635;      0.0033725;      4.3898129;      0.0000013;      0.7429947
        2006;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
