 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      0.2814288;      0.3711719;     12.9195023;     24.1267090;      0.1099978;      0.0678407;      2.1295855;     13.8180389;      0.0331685;      7.2195535;      0.0000000;      3.6515799
        2005;           2;      0.0310521;      0.0409779;      1.7997217;      3.1126549;      0.0184628;      0.0177487;      0.3640720;      2.0848389;      0.0154117;      3.2209005;      0.0000000;      0.5942910
        2005;           3;      0.0524441;      0.0693078;      2.8306935;      3.7675252;      0.0315406;      0.0360120;      0.5384272;      2.8267806;      0.0284134;      8.4410610;      0.0000000;      1.1634285
        2005;           4;      0.0374616;      0.0495537;      1.4049059;      1.5688831;      0.0000000;      0.0000000;      0.1815225;      1.1290712;      0.0121129;      5.3089142;      0.0000002;      0.8432536
        2005;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;          11;      0.8214070;      1.0955136;     21.7148266;     11.5147352;      0.0116496;      0.0134995;      2.4137094;     15.7628088;      0.0379541;     44.0582085;      0.0000000;     23.4687195
        2005;          12;      0.2712559;      0.3627155;      9.1729107;      4.1586347;      0.0329156;      0.0372031;      1.4058367;      7.7622690;      0.0242780;     11.0283966;      0.0000000;      4.8657451
        2006;           1;      0.2829741;      0.3795247;     11.1164122;      4.8349319;      0.0508048;      0.0792918;      2.1352985;      0.0000000;      0.0372091;      9.5464611;      0.0000000;      2.4603567
        2006;           2;      0.0583734;      0.0783399;      2.0917714;      0.8968355;      0.0100919;      0.0186744;      0.3711343;      1.0720537;      0.0138890;      3.1333413;      0.0000000;      0.7436391
        2006;           3;      0.1324920;      0.1780397;      4.0686641;      1.7126081;      0.0230091;      0.0352603;      0.6395593;      2.2085671;      0.0194679;      7.1356978;      0.0000000;      1.6319389
        2006;           4;      0.0823833;      0.1107858;      1.8549440;      0.7609889;      0.0000000;      0.0000000;      0.2114156;      0.9110392;      0.0126212;      5.0511479;      0.0000012;      1.0220252
        2006;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000014;      0.0000000
        2006;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000001;      0.0000000
        2006;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;          11;      1.1090286;      1.5023803;     20.7218552;      8.9916401;      0.0128519;      0.0153200;      2.4553783;     12.3734932;      0.0426624;     48.3459549;      0.0000002;     25.1677475
        2006;          12;      0.3317743;      0.4504541;      8.3214064;      3.7169387;      0.0272824;      0.0374905;      1.4176302;      6.6135154;      0.0250944;     11.8421078;      0.0000001;      5.0207930
        2007;           1;      0.1535888;      0.2087692;      4.0732589;      1.8504939;      0.0174244;      0.0277508;      0.7617497;      3.3464386;      0.0160962;      5.3495240;      0.0000001;      1.9127512
