 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      4.4434657;      3.5126760;      3.0548642;      4.8749266;      0.1420571;      0.0447139;      3.6604681;      9.0016146;      0.0508927;      7.2931538;      0.0000000;      1.8925060
        2005;           2;      0.5711104;      0.4513521;      0.4536705;      0.7486500;      0.0341766;      0.0100101;      0.6276966;      1.3616502;      0.0283065;      4.3427114;      0.0001288;      0.3051470
        2005;           3;      1.2310873;      0.9717864;      0.9120116;      1.5865752;      0.0740494;      0.0354860;      1.1792363;      3.2138267;      0.0600186;     10.7246151;      0.0002950;      0.7324713
        2005;           4;      0.6924344;      0.5462874;      0.4192320;      0.7479727;      0.0000000;      0.0000000;      0.4296434;      1.3984590;      0.0369937;      8.4149342;      0.0007538;      0.7460324
        2005;           5;      0.1540641;      0.1215582;      0.0728517;      0.1327723;      0.0000000;      0.0000000;      0.0523226;      0.2374498;      0.0000000;      1.9157971;      0.0004489;      0.3329779
        2005;           6;      0.4254185;      0.3356480;      0.1675951;      0.3105824;      0.0000000;      0.0000000;      0.1085018;      0.4966514;      0.0331469;      7.4306870;      0.0041938;      1.1288379
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0014959;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0006499;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0007671;      0.0000000
        2005;          10;      0.5277720;      0.4176424;      0.1754974;      0.3451366;      0.0000000;      0.0000000;      0.1012555;      0.7526585;      0.0252573;      8.6551380;      0.0042415;      3.3117428
        2005;          11;      4.6699753;      3.6885514;      3.3459573;      6.9374347;      0.0884700;      0.0714515;      4.2572298;     14.2750263;      0.0592246;     40.9055672;      0.0002245;     11.3262262
