 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;      3.8255336;     23.1578941;     73.5296326;    311.7986145;      1.2636909;      1.9803175;     12.3032494;    108.7319336;      0.1602750;    118.0075226;      0.0000129;     10.9003906;      0.0000000;     19.6675816;      0.0003388;     40.3731995
        2005;           2;      2.5790076;     15.5692844;     63.8863983;    282.5670471;      1.3389928;      4.0837321;     13.3463440;    105.5626526;      0.3401088;    267.6979065;      0.0000193;     10.7597656;      0.0000000;     44.6152725;      0.0010425;     37.1878662
        2005;           3;      1.7289729;     10.4182758;     54.5498199;    244.9629517;      1.4841694;      7.8808556;     14.1288929;    102.7363281;      0.5856761;    590.0161133;      0.0000406;     10.4609375;      0.0000000;     98.3316650;      0.0043549;     38.3947029
        2005;           4;      1.9193482;     11.5554361;     58.6585808;    267.1293335;      0.4779102;      4.7331500;     14.3044815;    113.4404068;      0.8134189;   1035.3221436;      0.0001077;     10.0507812;      0.0000001;    172.5358429;      0.0178650;     48.4846039
        2005;           5;      2.7851033;     16.7658615;     72.2450867;    333.6585693;      0.0000000;      0.0000000;     14.1336050;    138.5632629;      0.0000000;   1209.8217773;      0.0000826;     10.1855469;      0.0000000;    201.6211090;      0.0158524;     62.1105728
        2005;           6;      3.2706008;     19.6846371;     69.5229568;    327.0744019;      0.0000000;      0.0000000;     11.4878120;    130.6640625;      0.0000000;   1088.8395996;      0.0000439;     10.3574219;      0.0000000;    181.4633026;      0.0099730;     62.9112129
        2005;           7;      3.2277083;     19.4295025;     68.9663544;    325.9815063;      0.0000000;      0.0000000;     11.2908258;    130.8593750;      0.0000000;    979.9555664;      0.0000422;     10.3750000;      0.0000000;    163.3172607;      0.0086641;     63.8446312
        2005;           8;      3.1785583;     19.1367493;     68.3428116;    324.7043152;      0.0000000;      0.0000000;     11.4282818;    130.6640625;      0.0000000;    881.9599609;      0.0000420;     10.3769531;      0.0000000;    146.9855652;      0.0077714;     64.9083405
        2005;           9;      3.1384385;     18.8978958;     67.8255234;    323.6532898;      0.0000000;      0.0000000;     11.4282818;    130.8593750;      0.0000000;    793.7639160;      0.0000389;     10.4101562;      0.0000000;    132.2874756;      0.0065133;     65.9438782
