 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;Al;Si
;;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr;kg/ha/yr
        2005;           1;      0.3384790;      0.2240237;     16.0308971;     34.4286575;      0.0927835;      0.1160347;      1.9778855;     18.0500298;      0.0265353;      6.7253723;      0.0000000;      5.0271254
        2005;           2;      0.0432131;      0.0286021;      2.6422107;      5.7702665;      0.0189484;      0.0464742;      0.4200048;      3.3599958;      0.0120401;      2.9760168;      0.0000000;      0.9071858
        2005;           3;      0.0270023;      0.0178732;      2.1134284;      4.5874910;      0.0203600;      0.0785671;      0.4263977;      2.9745739;      0.0181980;      6.1095629;      0.0000000;      0.9521822
        2005;           4;      0.0106387;      0.0070420;      0.7730992;      1.6722343;      0.0012447;      0.0093212;      0.1395305;      1.0796000;      0.0069400;      3.3875537;      0.0000000;      0.4408212
        2005;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2005;          11;      0.2282518;      0.1511768;     14.7953358;     17.3436832;      0.0013450;      0.0189215;      2.2492096;     15.9351006;      0.0302502;     33.7929192;      0.0000000;     21.0324001
        2005;          12;      0.1020371;      0.0676040;      7.8977032;      6.4775157;      0.0192283;      0.0500146;      1.3762412;      8.4798594;      0.0195916;     12.0747070;      0.0000000;      6.9227877
        2006;           1;      0.1076569;      0.0713481;      9.9839411;      5.9240556;      0.0410683;      0.1126259;      2.0155671;      4.3273416;      0.0292692;     10.3129692;      0.0000000;      3.6298707
        2006;           2;      0.0228428;      0.0151398;      2.1021781;      1.1790414;      0.0086870;      0.0421342;      0.4176788;      0.8382249;      0.0109638;      3.1597621;      0.0000000;      0.7705716
        2006;           3;      0.0398155;      0.0263920;      3.1569192;      1.6229854;      0.0140029;      0.0654645;      0.5340133;      1.2285160;      0.0134481;      5.7558937;      0.0000000;      1.2835163
        2006;           4;      0.0195872;      0.0129842;      1.2604522;      0.6189055;      0.0000000;      0.0000000;      0.1668724;      0.4464559;      0.0075434;      3.3268616;      0.0000006;      0.5679794
        2006;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2006;          11;      0.3902845;      0.2589492;     20.5251617;      8.9484892;      0.0022028;      0.0282308;      2.2297716;     10.4652624;      0.0332000;     36.1408463;      0.0000000;     22.4688587
        2006;          12;      0.1388136;      0.0921368;      9.6674538;      4.1541109;      0.0155913;      0.0516386;      1.3708824;      6.6298952;      0.0201003;     12.9976740;      0.0000000;      7.2874298
        2007;           1;      0.0582921;      0.0386971;      4.5805945;      1.9625964;      0.0116463;      0.0427577;      0.7294376;      3.5548031;      0.0124509;      5.6518836;      0.0000003;      2.5938609
        2007;           2;      0.0542870;      0.0360426;      4.9273920;      2.1261470;      0.0245461;      0.0830629;      0.9068533;      3.3321285;      0.0181826;      7.0298409;      0.0000004;      1.7313609
        2007;           3;      0.0258229;      0.0171450;      1.9002843;      0.7685503;      0.0076389;      0.0536330;      0.2843423;      1.1470068;      0.0135657;      3.8506043;      0.0000012;      0.5665911
        2007;           4;      0.0255369;      0.0169557;      1.4757327;      0.5809034;      0.0000997;      0.0012751;      0.1685860;      0.6370879;      0.0058348;      3.6867940;      0.0000014;      0.4959075
        2007;           5;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000020;      0.0000000
        2007;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000004;      0.0000000
        2007;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000002;      0.0000000
        2007;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000001;      0.0000000
        2007;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2007;          10;      0.0594183;      0.0394510;      2.3968055;      1.0431645;      0.0000000;      0.0267960;      0.1973813;      0.8855959;      0.0120558;      6.2572260;      0.0000002;      2.6743145
        2007;          11;      0.1381488;      0.0917716;      5.7289691;      2.5539122;      0.0000467;      0.0448107;      0.4838757;      2.5167601;      0.0136978;     13.5523281;      0.0000001;      8.0422506
        2007;          12;      0.2148547;      0.1428353;     12.9078741;      5.8961368;      0.0174075;      0.0780796;      1.5570432;      9.5100651;      0.0218117;     19.1548386;      0.0000001;     12.1007338
        2008;           1;      0.0842473;      0.0560239;      7.1374774;      3.3631663;      0.0401403;      0.0678186;      1.2081134;      6.2325563;      0.0159063;      7.6100864;      0.0000002;      4.2547126
        2008;           2;      0.0481387;      0.0320165;      4.1621475;      1.9214784;      0.0325239;      0.0671886;      0.7195713;      3.3542476;      0.0147881;      5.4009118;      0.0000005;      1.9454136
        2008;           3;      0.0416367;      0.0276964;      3.2774961;      1.4999517;      0.0293597;      0.0677056;      0.5144845;      2.3586333;      0.0122898;      5.2026892;      0.0000005;      1.4026476
        2008;           4;      0.0418875;      0.0278672;      2.8841424;      1.2849828;      0.0000000;      0.0000000;      0.3888752;      1.8690023;      0.0059439;      5.3429189;      0.0000008;      1.3424844
        2008;           5;      0.0005455;      0.0003629;      0.0303144;      0.0130384;      0.0000000;      0.0000000;      0.0029056;      0.0170344;      0.0000000;      0.0777807;      0.0000026;      0.0133084
        2008;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000004;      0.0000000
        2008;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000002;      0.0000000
        2008;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000001;      0.0000000
        2008;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000
        2008;          10;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000013;      0.0000000
        2008;          11;      0.3693003;      0.2460945;     13.8748112;      6.0431280;      0.0000000;      0.0908249;      1.0484190;      7.7040596;      0.0256350;     34.2034645;      0.0000007;     17.6190948
        2008;          12;      0.1996353;      0.1331601;     10.4588442;      4.6176295;      0.0093571;      0.0459539;      1.0977639;      7.5808239;      0.0153794;     18.3038330;      0.0000004;     10.3748627
        2009;           1;      0.1075701;      0.0717866;      7.1194286;      3.2001531;      0.0145098;      0.0524504;      0.9441859;      5.9878669;      0.0150455;      9.7369165;      0.0000006;      5.0908308
        2009;           2;      0.0434921;      0.0290302;      2.7582417;      1.2528756;      0.0085303;      0.0371292;      0.3499741;      2.2984581;      0.0091837;      4.1274695;      0.0000006;      1.7140535
        2009;           3;      0.0740048;      0.0494139;      5.2371221;      2.3715003;      0.0242260;      0.0814504;      0.7435072;      4.0733848;      0.0146178;      8.1676416;      0.0000006;      2.7524710
        2009;           4;      0.0358601;      0.0239479;      2.1961432;      0.9500139;      0.0000000;      0.0000000;      0.2639824;      1.4828571;      0.0062516;      4.3136907;      0.0000014;      1.1238874
        2009;           5;      0.0370102;      0.0247194;      1.5427620;      0.6309177;      0.0000000;      0.0000000;      0.1199712;      0.7654662;      0.0054312;      4.4114523;      0.0000038;      0.8706743
        2009;           6;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000008;      0.0000000
        2009;           7;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000004;      0.0000000
        2009;           8;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000002;      0.0000000
        2009;           9;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000001;      0.0000000
        2009;          10;      0.0677551;      0.0452684;      2.5553334;      1.2104319;      0.0000000;      0.0123814;      0.1949174;      1.3827960;      0.0059275;      6.4171915;      0.0000004;      3.0855083
