 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     12.3467264;     12.1333456;      8.6939611;     59.9258537;      2.2333717;      0.6801550;     22.7157040;     37.5786209;      0.3248132;     78.0938110;      0.0001472;      9.8808594;      0.0000007;     13.0137348;      0.0018999;      6.5203233
        2005;           2;     16.2891922;     15.9970264;     10.8406401;     69.6556244;      4.5043964;      1.7558187;     26.9813175;     46.6914673;      1.1879388;    351.0965881;      6.4898577;      5.3085938;      0.0372821;     48.2076912;     10.3084078;      4.1439843
        2005;           3;     23.8023300;     23.3477955;     14.2743607;     87.4323578;      5.4129024;      3.4108102;     32.0455627;     82.1679153;      1.5576885;    449.7455444;     11.5422087;      5.1347656;      0.0725163;     59.3971596;     15.5604429;      4.9346027
        2005;           4;     41.1554070;     40.3300781;     20.6328011;    118.6055679;      5.8075833;      3.7931380;     37.7041702;     95.2943878;      3.0129085;   1148.8590088;     17.9765663;      5.0253906;      0.1230448;    147.6476746;     43.8288231;      8.1129045
        2005;           5;     55.2538300;     54.0992699;     21.9737148;    119.0149460;      0.6952021;      0.5196301;     30.1574116;     82.1524277;      4.5015473;   1923.6495361;     20.9047585;      4.8886719;      0.1666911;    238.1946259;     82.4136505;     12.5896645
        2005;           6;    108.1932526;    105.8315048;     34.6095848;    176.9694366;      0.0000000;      0.0000000;     39.9002800;    104.3247986;     11.9402647;   4509.7612305;     52.2176132;      4.5957031;      0.7302321;    509.5635986;    242.0633087;     28.4711361
        2005;           7;    125.9006882;    123.1783295;     27.4300804;    146.1410065;      0.0000000;      0.0000000;     18.7501068;     87.2973175;      0.0000000;   4065.3117676;      6.0464644;      5.2656250;      0.0353634;    553.1249390;    124.4271088;     94.0258408
        2005;           8;    125.8747406;    123.2191238;     25.9278736;    140.3103943;      0.0000000;      0.0000000;     17.1653748;     85.9478683;      0.0000000;   3658.7817383;      1.5893673;      5.7988281;      0.0082584;    545.8579102;     63.9390984;    147.0624237
        2005;           9;    169.9909058;    166.3237152;     40.3889122;    234.6724243;      0.0000000;      0.0000000;     34.1083336;    256.8617554;      9.5109043;   5099.7792969;     20.0963326;      4.9531250;      0.1480453;    642.9276123;    207.0356750;    139.2616882
        2005;          10;     99.4114227;     97.1810379;     25.0811100;    139.8076630;      4.3587761;      2.1196434;     24.0827713;    134.7237854;      5.0814266;   3271.1743164;     19.5042820;      4.7851562;      0.1821986;    392.8829651;    152.3128052;     69.2684479
        2005;          11;     17.3930836;     16.9723911;     10.1697474;     55.4285355;      1.4203136;      1.3004545;     22.9157486;     62.4110870;      0.3304719;    267.2389526;      8.9685059;      5.1015625;      0.0576655;     35.0110474;      9.5287800;      6.4647555
        2005;          12;     13.2696495;     12.9331837;      8.4601231;     46.9129753;      1.4219526;      1.3555722;     20.8203049;     56.6233368;      0.3552701;    112.1757889;      5.7444444;      5.2558594;      0.0337456;     15.2303152;      3.4656494;      3.0571837
        2006;           1;     11.6787672;     11.3573141;      8.0810270;     43.0079880;      0.9893639;      1.3891832;     21.6096325;     47.9529648;      0.3598891;     84.1154404;      5.1494193;      5.3242188;      0.0294060;     11.5870113;      2.4322286;      1.9041835
        2006;           2;     16.1686077;     15.7105474;     10.5288363;     49.8027077;      3.6417954;      2.5805287;     26.3967915;     34.9276543;      1.0714852;    341.8836060;      9.7412758;      5.1367188;      0.0611226;     45.1730919;     11.8075151;      5.6536369
        2006;           3;     18.5467358;     18.0015354;     11.5149422;     53.7867432;      3.0636740;      3.2224307;     27.4645500;     52.6639214;      0.8702821;    304.1067200;      9.4472189;      5.1699219;      0.0580563;     40.4975662;     10.1868839;      5.3825245
        2006;           4;     41.8507576;     40.5782089;     19.9474983;     91.0631256;      5.0076885;      4.1346388;     35.5106659;     89.2500000;      2.8706203;   1064.4127197;     19.9124012;      4.9707031;      0.1438890;    134.8312378;     42.5708656;      8.1962824
        2006;           5;     47.9843407;     46.4882355;     19.1461983;     80.0749207;      0.0000000;      0.1388239;     26.9132843;     55.7626724;      3.5173979;   1671.9514160;     23.2441139;      4.8105469;      0.2080705;    202.3548431;     76.3037262;     11.7774754
        2006;           6;    117.2775574;    113.4659500;     35.1842499;    132.9510651;      0.0000000;      0.0000000;     38.9704170;     64.7498474;     17.3959427;   5351.4868164;     77.8712692;      4.4277344;      1.7673098;    569.6340942;    322.2803345;     28.0911942
        2006;           7;    135.1121979;    130.7549591;     27.5652046;    109.4307022;      0.0000000;      0.0000000;     17.8332672;     48.7645836;      0.0000000;   4824.0820312;     14.1462746;      4.8964844;      0.1116394;    598.6661377;    205.3475800;    110.7900543
        2006;           8;    134.5437469;    130.2802887;     25.9989567;    105.0050125;      0.0000000;      0.0000000;     16.3392696;     46.4899788;      0.0000000;   4341.6943359;      5.7519884;      5.2402344;      0.0340390;    587.4659424;    136.1497650;    180.0572815
        2006;           9;    143.7209625;    139.1099854;     35.3430862;    132.4646454;      0.0000000;      0.0000000;     31.6271877;     56.8298035;     11.4660368;   5869.2353516;     45.2737999;      4.5839844;      0.6524246;    660.5269775;    317.6789856;    161.3638611
        2006;          10;    100.9113312;     97.5791855;     24.9384499;     99.0158234;      4.1940951;      2.2078660;     24.0402279;     79.0948257;      4.4524865;   3564.8222656;     24.4934692;      4.7011719;      0.2684827;    417.0658875;    177.0711212;     84.5811996
        2006;          11;     18.9953842;     18.3278923;     10.4998217;     47.4419556;      1.5979582;      1.4373817;     23.4065228;     57.1690636;      0.3976373;    306.9257202;     10.9391022;      5.0312500;      0.0744779;     39.5049591;     11.6493320;      7.6662030
        2006;          12;     13.3432808;     12.8566694;      8.2715864;     40.4822884;      1.2218046;      1.4823790;     20.2747822;     51.2659531;      0.3753469;    123.9694595;      6.8831086;      5.1816406;      0.0420097;     16.5538006;      4.1077771;      3.0946903
        2007;           1;     15.2027702;     14.6349888;      9.3223724;     45.2724991;      1.5899220;      2.1157763;     22.7189236;     53.7584763;      0.5333462;    180.8045959;      8.2755461;      5.1503906;      0.0514695;     23.9674606;      6.1666403;      4.6891851
        2007;           2;     14.7854671;     14.2156935;      9.0954924;     46.7940407;      1.8664123;      2.5074143;     22.0826530;     57.2071571;      0.5590997;    161.1272430;      8.1117697;      5.1523438;      0.0503888;     21.3688889;      5.4856524;      3.0028543
        2007;           3;     29.8760052;     28.6952286;     14.9467192;     76.5787048;      5.2776914;      5.1873364;     29.4925613;     86.7393875;      2.0984895;    624.6206055;     16.2023563;      4.9785156;      0.1161155;     79.2882309;     24.8152046;      4.9830484
        2007;           4;     34.5957565;     33.1962776;     16.2944107;     84.0620575;      3.8138323;      3.9739730;     29.6043377;     97.2566833;      1.6437010;    772.7291260;     17.5865879;      4.9550781;      0.1292733;     97.4695740;     31.3185997;      8.1549387
        2007;           5;     83.4024200;     79.9893951;     28.5599689;    146.9854126;      0.0000000;      0.0000000;     34.2298775;    161.7117615;      5.3339000;   2702.4279785;     41.6726761;      4.6875000;      0.4701662;    314.7832947;    135.6213837;     22.5251007
        2007;           6;    100.2569809;     96.1389236;     27.9487305;    142.9633636;      0.0000000;      0.0000000;     28.3651352;    145.6229858;      2.0057800;   2980.7988281;     16.9724903;      4.9804688;      0.1213870;    378.5752258;    118.2245560;     46.9952431
        2007;           7;    132.7963257;    127.3688812;     31.1495457;    161.1309662;      0.0000000;      0.0000000;     25.0245686;    163.9366913;      0.0000000;   3206.4648438;      0.9698684;      6.1972656;      0.0049263;    499.6491394;     34.7616730;     91.3590088
        2007;           8;    148.1085663;    142.0927277;     32.2806168;    167.0197144;      0.0000000;      0.0000000;     24.9092770;    165.5434875;      0.0000000;   3159.6108398;      0.0004404;      9.5253906;      0.0000022;    526.4468994;      0.1549935;    120.2603149
        2007;           9;    101.1922913;     97.0719757;     24.8049908;    123.1549606;      0.0000000;      0.0000000;     22.6100349;    107.4056931;      0.0000000;   1878.4897461;      0.0001258;     10.0078125;      0.0000006;    313.0462952;      0.0353815;     79.6918411
        2007;          10;     48.7559929;     46.7465897;     18.0523872;     91.9509811;      2.7291336;      2.0829003;     26.8142052;    103.4324112;      2.1579783;   1116.5239258;      7.9559474;      5.2480469;      0.0469069;    151.3341217;     34.7531891;     29.1130505
        2007;          11;     17.7910786;     17.0421677;      9.7988558;     44.6556473;      2.3299665;      1.9022350;     21.7786522;     40.3627739;      0.8439212;    408.2039185;     11.9262571;      4.9804688;      0.0852964;     51.8437881;     16.1902008;      9.2628946
        2007;          12;     17.1541958;     16.4115524;      9.6103649;     55.9310837;      1.2027888;      1.9340613;     21.7994080;     81.0754242;      0.3753649;    135.2872314;      8.9140606;      5.1093750;      0.0569923;     17.7579136;      4.7899575;      3.1851039
        2008;           1;      9.4944782;      9.0716629;      6.8887997;     34.0173683;      2.2289770;      1.5808272;     20.1260872;     31.1717091;      0.3017600;     94.1843262;      6.6200290;      5.2089844;      0.0397988;     12.6553268;      3.0420618;      3.2329347
        2008;           2;     16.3100510;     15.5695972;      9.9681244;     46.7842293;      4.4224548;      3.0430663;     24.4807777;     43.5015106;      0.8791976;    290.8928528;     11.0272799;      5.0742188;      0.0723972;     37.8526192;     10.6295204;      5.2125731
