 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;      0.6722611;      1.2026472;     70.7405701;    261.3736877;      1.3971980;      1.3685651;     12.3961353;     89.7270660;      0.1597459;    116.7538071;      0.0000160;     10.8105469;      0.0000000;     19.4585609;      0.0004071;     30.8475609
        2005;           2;      0.4325571;      0.7739296;     58.8828049;    213.0572968;      1.4085540;      2.8864541;     13.3056202;     83.1111526;      0.3523583;    296.9690552;      0.0000292;     10.5781250;      0.0000000;     49.4931297;      0.0017111;     28.6306725
        2005;           3;      0.3367315;      0.6026152;     54.3613243;    181.0587311;      1.6543536;      4.6598573;     14.3783636;     78.8840103;      0.4945244;    607.3193970;      0.0001197;     10.0000000;      0.0000001;    101.2082748;      0.0116199;     35.4452324
        2005;           4;      0.4969446;      0.8894771;     67.1184464;    211.3958893;      0.2183670;      1.7578528;     14.2943850;     87.2120514;      0.3129633;   1086.9503174;      0.9592243;      6.1074219;      0.0004888;    167.9819946;     13.1763945;     59.5433426
        2005;           5;      0.7046989;      1.2613249;     79.3130875;    252.0929565;      0.0000000;      0.0000000;     12.3492899;     97.7352295;      0.0000000;   1119.6407471;      0.0002422;      9.6992188;      0.0000001;    186.5677032;      0.0390738;     73.1512222
        2005;           6;      0.8109495;      1.4514909;     77.2323380;    247.8223419;      0.0000000;      0.0000000;     10.9287148;     91.4062500;      0.0000000;    951.6947021;      0.0000926;     10.0332031;      0.0000000;    158.5987701;      0.0170271;     74.2870560
        2005;           7;      0.7783402;      1.3931303;     75.5971375;    244.4566956;      0.0000000;      0.0000000;     10.5751810;     90.6250000;      0.0000000;    808.9404907;      0.0000764;     10.1171875;      0.0000000;    134.8112335;      0.0121908;     75.6203537
        2005;           8;      0.7464366;      1.3360344;     73.9665146;    241.0510559;      0.0000000;      0.0000000;     10.8468208;     90.8203125;      0.0000000;    687.5994263;      0.0000720;     10.1425781;      0.0000000;    114.5900650;      0.0098362;     77.1471481
        2005;           9;      0.7150466;      1.2798557;     72.3407211;    237.5750885;      0.0000000;      0.0000000;     10.8468208;     90.8203125;      0.0000000;    584.4595337;      0.0000573;     10.2421875;      0.0000000;     97.4031143;      0.0068105;     78.4251099
        2005;          10;      0.6843003;      1.2248331;     70.7831802;    234.0314484;      0.0000000;      0.0000000;     11.7975597;     90.8203125;      0.0000000;    496.7906189;      0.0000377;     10.4238281;      0.0000000;     82.7944717;      0.0039629;     79.2378464
        2005;          11;      0.8531625;      1.5323919;     80.6492233;    107.9142685;      0.0256864;      0.1048644;     12.0882292;     74.4213638;      0.1530559;    522.0881958;      0.0003796;      9.4218750;      0.0000002;     86.9834213;      0.0312745;    132.5995941
        2005;          12;      0.5661989;      1.0181204;     65.7490540;     63.9243164;      0.4727120;      0.8911943;     12.0313053;     64.1243362;      0.1638156;    272.7950439;      0.0293661;      7.5312500;      0.0000147;     45.0209846;      0.4448587;     59.9841919
        2006;           1;      0.3885140;      0.6994391;     54.9539261;     43.8933792;      0.6094540;      1.3664393;     12.2528505;     13.7072811;      0.1697606;    161.4199371;      0.0000681;     10.1738281;      0.0000000;     26.9011593;      0.0021664;     20.6361866
