 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;     22.1964474;     28.9341106;     15.6423378;     42.4522362;      2.0304556;      0.6391059;     22.8545685;     50.8317566;      0.3289494;    121.5667267;      0.0000719;     10.1855469;      0.0000011;     20.2595272;      0.0015929;     13.4903355
        2005;           2;     19.5353737;     25.4581871;     15.9070740;     44.6427879;      3.3450274;      0.9797314;     26.8365192;     52.6526451;      1.2528517;    495.6786804;     18.0783215;      4.8554688;      0.4774940;     60.7929306;     21.8201885;     14.8947964
        2005;           3;     27.6195660;     35.9508591;     20.9737720;     62.0525360;      4.7535548;      2.2780049;     33.0676765;     81.5086212;      1.7423104;    802.8742065;     31.6743717;      4.7031250;      1.0934829;     93.9908981;     39.8214607;     23.4499817
        2005;           4;     50.0428734;     65.1021118;     31.0574780;     94.2367172;      0.0000000;      0.0000000;     38.8102608;    114.2526779;      3.4594162;   2029.3271484;     55.2341270;      4.5449219;      2.7937129;    225.3177948;    112.9033966;     76.9387589
        2005;           5;     59.8531151;     77.8717957;     29.0117054;     89.9215164;      0.0000000;      0.0000000;     25.4067726;    104.2822266;      0.0000000;   2483.5480957;     36.6965981;      4.5859375;      1.6638653;    279.6867065;    134.2380371;    184.5969849
        2005;           6;    104.1235275;    135.4649506;     42.0476761;    132.5196381;      0.0000000;      0.0000000;     33.1928139;    137.4159698;     10.4975166;   6068.7480469;    103.3206940;      4.2187500;     15.5432186;    595.5896606;    415.8685303;    394.2647705
        2005;           7;    109.8199387;    142.9880829;     33.0250320;    105.7705231;      0.0000000;      0.0000000;     16.7252960;    121.8750000;      0.0000000;   5461.8735352;     50.0286484;      4.3007812;      5.5440207;    553.8859253;    356.4263306;    741.1965332
        2005;           8;    109.1576233;    142.2658081;     32.9064636;    106.3118362;      0.0000000;      0.0000000;     17.4436741;    121.8750000;      0.0000000;   4915.6860352;     35.7054367;      4.4472656;      2.4085162;    527.0280762;    292.2528992;   1110.4935303
        2005;           9;    122.7542267;    160.1210632;     40.3665085;    132.1116333;      0.0000000;      0.0000000;     24.4791546;    168.7615662;      0.0000000;   5294.5898438;     45.3190384;      4.4707031;      2.8431902;    572.5285034;    309.9031982;   1393.4735107
        2005;          10;    101.3486786;    132.2472839;     34.5454330;    115.5403137;      0.0000000;      0.0000000;     24.3032894;    163.3890076;      6.2758040;   5546.0458984;     82.5499878;      4.1582031;     15.7200794;    530.9119263;    393.4290161;    907.5117188
        2005;          11;     20.4616222;     26.6496601;     15.0277519;     52.9901581;      1.1091501;      0.8957891;     23.3145695;     70.7058716;      0.3357677;    598.0611572;     23.2272396;      4.6855469;      0.8321788;     69.6192322;     30.0576248;     70.8165131
        2005;          12;     12.7191305;     16.5497398;     11.3312874;     41.2104797;      1.2683192;      1.0669733;     21.4208736;     58.9984589;      0.3631112;    201.0266571;     14.8244219;      4.8437500;      0.3983963;     24.5707836;      8.9336586;     15.7200956
        2006;           1;     10.3656340;     13.4697008;     10.3602180;     38.7129555;      0.9297043;      1.1945928;     22.1191635;     49.2314949;      0.3654587;    136.3316956;     12.9594145;      4.9160156;      0.3154501;     17.0119953;      5.7099547;      6.5485678
        2006;           2;     15.3384409;     19.9256401;     13.8584070;     51.7228241;      2.4487755;      1.7055365;     26.7329617;     46.5478897;      1.1076066;    463.5109253;     19.8293877;      4.8144531;      0.5577718;     56.1639366;     21.0878830;     25.5620880
        2006;           3;     17.6127796;     22.8692455;     15.5523682;     58.1878700;      2.7536507;      2.3894153;     29.4061260;     55.5453796;      0.9480346;    510.8203430;     21.1233559;      4.8281250;      0.5814165;     62.1488113;     22.9879074;     24.9571381
        2006;           4;     39.4257660;     51.1731682;     26.6810608;     99.9707947;      0.0000000;      0.0000000;     37.4748764;     87.7472763;      3.2152212;   1743.0364990;     47.2754974;      4.5976562;      2.0803266;    197.0786896;     93.4273987;     72.5494308
        2006;           5;     43.9012680;     56.9899063;     23.0470753;     87.0153503;      0.0000000;      0.0000000;     22.6890240;     67.6975555;      0.0729746;   2015.1737061;     29.2496986;      4.6328125;      1.1807680;    230.5583649;    105.3039246;    152.4139862
        2006;           6;     99.0400925;    128.5228271;     40.0991592;    151.3308411;      0.0000000;      0.0000000;     32.6226959;     89.6983948;     15.1178694;   6805.8432617;    111.6344604;      4.1796875;     19.5353756;    657.3328857;    476.9743042;    378.7903137
        2006;           7;    108.5571747;    140.9750519;     32.3047752;    123.6255951;      0.0000000;      0.0000000;     16.5499992;     73.4375000;      0.0000000;   6125.2592773;     52.0950966;      4.2832031;      6.1547165;    616.8715210;    404.0050964;    737.6057739
        2006;           8;    109.0679550;    141.7757874;     32.3605423;    124.7504654;      0.0000000;      0.0000000;     17.3012447;     72.6562500;      0.0000000;   5512.7333984;     35.2269440;      4.4531250;      2.3331003;    592.3106079;    326.4783020;   1110.3168945
        2006;           9;    124.2418976;    161.6417084;     41.2329636;    159.8137665;      0.0000000;      0.0000000;     26.1482563;     92.5369339;      0.0000000;   6438.9174805;     51.6464767;      4.4414062;      3.5486913;    688.8542480;    384.2986755;   1418.5833740
