 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;      1.3683466;      2.9758644;     64.3904648;    204.5015564;      1.5303146;      0.9438152;     12.9418859;     75.9498825;      0.2086726;    117.1320343;      0.0000198;     10.7187500;      0.0000000;     19.5215092;      0.0004980;     25.3356647
        2005;           2;      0.9679860;      2.1063840;     57.5083885;    169.1529083;      1.6468163;      1.5831165;     14.1853390;     73.4688339;      0.6216413;    335.0368958;      0.0000479;     10.3886719;      0.0000000;     55.8366051;      0.0028790;     26.4363003
        2005;           3;      1.1972235;      2.6089840;     66.2399063;    149.9359131;      2.0602369;      2.3523149;     15.3631582;     72.9497604;      0.8392922;    643.0037842;      0.0003109;      9.6113281;      0.0000002;    107.1406174;      0.0266813;     37.9002686
        2005;           4;      2.6774166;      5.8400412;    102.9259109;    195.4748077;      0.0000000;      0.0000000;     16.2156563;     91.2228775;      1.1201826;   1266.1138916;      1.4281434;      5.9863281;      0.0007320;    193.2419128;     17.7770596;     86.0025635
        2005;           5;      3.4244792;      7.4693346;    102.3952789;    200.0180359;      0.0000000;      0.0000000;     10.8522711;     85.3367996;      0.0000000;   1057.5809326;      0.0001237;      9.9375000;      0.0000001;    176.2405090;      0.0229664;     92.9338837
        2005;           6;      3.9609375;      8.6406393;    109.9702301;    213.2626190;      0.0000000;      0.0000000;     11.8598118;     90.2797699;      0.0000000;   1020.0792236;      0.0000952;     10.0507812;      0.0000000;    169.9956207;      0.0176020;    123.4666595
        2005;           7;      3.7957387;      8.2803612;    104.0503311;    206.1524353;      0.0000000;      0.0000000;     10.7052069;     87.6953125;      0.0000000;    795.6617432;      0.0000646;     10.1894531;      0.0000000;    132.5999603;      0.0103387;    124.6363525
        2005;           8;      3.4499145;      7.5261159;     99.1656876;    200.0751343;      0.0000000;      0.0000000;     10.9684887;     87.6953125;      0.0000000;    620.6161499;      0.0000618;     10.2089844;      0.0000000;    103.4282837;      0.0077436;    125.9776993
        2005;           9;      3.1360502;      6.8415451;     94.5243912;    194.0790405;      0.0000000;      0.0000000;     10.9684887;     87.6953125;      0.0000000;    484.0805664;      0.0000507;     10.2949219;      0.0000000;     80.6750412;      0.0050542;    127.1038513
        2005;          10;      3.4324086;      7.4892282;     99.9220810;    202.7709198;      0.0000000;      0.0000000;     12.1570253;     91.1866226;      0.0000000;    541.7262573;      0.0000370;     10.4414062;      0.0000000;     90.2835464;      0.0041653;    174.1789246
