 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;      6.2272596;      7.2214146;      9.1806536;     91.9530563;      2.6391025;     43.2270393;      9.6330919;    158.8231659;      0.2399853;     60.0376396;     15.7473736;      4.8066406;      1.4186723;      8.7093544;      3.2981734;     79.1497650
        2005;           2;      4.8465376;      5.6206112;      8.0554752;     81.7867050;      2.8217664;     41.4229774;      9.4617691;    155.2350464;      0.3244274;     48.8236885;     24.5146885;      4.6093750;      3.3126893;      6.6507049;      3.1140332;     77.9249039
        2005;           3;      3.7883527;      4.3935485;      7.1963577;     74.4752121;      4.5059056;     31.6298523;      9.6281834;    126.1085434;      0.2366795;     51.0128937;     22.0036564;      4.6640625;      2.6133416;      7.0763683;      3.1262107;     62.8640442
        2005;           4;      3.4821692;      4.0383778;      6.8126578;     70.7964783;      2.1430020;     15.9837141;      8.8729486;    107.3906784;      0.0000000;     53.0264587;     21.1465664;      4.6699219;      2.4789577;      7.3697777;      3.2355142;     53.0841179
        2005;           5;      3.3235295;      3.8541398;      6.7193522;     70.0205917;      0.0000000;      0.0000000;      8.5806160;     89.3287430;      0.0000000;     72.7195740;     20.9203644;      4.6835938;      2.3802059;     10.1517715;      4.3921432;     44.3313217
        2005;           6;      2.5929897;      3.0069022;      5.9518046;     62.8433762;      0.0000000;      0.0000000;      9.1348057;     70.1160736;      0.0000000;     92.7631989;     18.2481594;      4.7460938;      1.8295414;     13.2095900;      5.3430490;     40.2900963
        2005;           7;      1.9167482;      2.2226908;      5.1503444;     54.9470177;      0.0000000;     20.6455002;      8.1784763;     72.2368088;      2.0974927;    118.4347153;     14.8045597;      4.8437500;      1.2581518;     17.3710327;      6.3159108;     42.0877647
        2005;           8;      1.2896702;      1.4955014;      4.2236166;     45.5633812;      0.0000000;     50.4562836;      8.4703627;     74.6271210;      3.2751727;    145.8170013;      8.0494328;      5.1093750;      0.5146430;     22.9680729;      6.1953268;     44.1419640
        2005;           9;      0.9708273;      1.1257473;      3.6422698;     39.5763130;      0.0000000;     56.8139648;      8.3366661;     76.9152679;      0.3753779;    143.5636292;     10.3015928;      4.9980469;      0.7237295;     21.9824505;      6.7302766;     45.7431602
        2005;          10;      1.2144414;      1.4082786;      4.0317149;     44.3825150;      2.4821618;     54.4500694;      9.4324913;     56.3452492;      0.6103948;    160.8887482;      0.3245302;      6.4902344;      0.0163734;     30.7457008;      1.4320498;     50.4437485
        2005;          11;      2.7733121;      3.2163792;      6.1560903;     70.6356125;      8.1622152;     39.8522415;      9.7246981;     25.4737797;      0.1775802;    237.2379150;      0.0001120;      9.9589844;      0.0000056;     47.4416695;      0.0059164;     61.4481888
        2005;          12;      1.8232456;      2.1147978;      4.9708862;     59.7432098;      6.9136944;     23.8147774;      9.5975971;      0.0000010;      0.1447349;    140.9400635;      0.0000609;     10.2167969;      0.0000031;     28.1859360;      0.0020766;     40.9855652
        2006;           1;      3.2062702;      3.7168016;      6.4596605;     67.7186356;      3.5653803;     13.2215385;      9.2305679;     96.5234299;      0.1512419;     56.3678741;     20.4552422;      4.6738281;      2.3773241;      7.8441505;      3.4294233;     17.7732487
        2006;           2;      1.4457613;      1.6760325;      4.4395690;     47.0975876;      3.1966498;     13.6772165;      9.6221151;     58.2466393;      0.1973218;     42.0075951;     13.5911818;      4.8710938;      1.1101274;      6.2105141;      2.1910050;     14.6741810
        2006;           3;      0.7195807;      0.8342142;      3.1229415;     33.8617401;      3.0113118;     13.6559191;      9.5086508;     25.0594501;      0.1182149;     40.1904144;      0.7618876;      6.1191406;      0.0388079;      7.4618220;      0.5762614;     12.2194691
        2006;           4;      0.5305601;      0.6150873;      2.6956425;     29.5800934;      0.6765202;      4.6373892;      9.0078058;      0.0000010;      0.0000000;     43.2688141;      0.0002810;      9.5566406;      0.0000141;      8.6513672;      0.0023959;     12.2769728
        2006;           5;      0.6557216;      0.7601578;      2.9965787;     32.9670029;      0.0000000;      0.0000000;      7.9884353;     25.3793507;      0.0000000;     52.1790924;      9.6617575;      5.0214844;      0.6637050;      8.0389099;      2.3969095;     13.3722525
