 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;      0.7722933;      1.1817359;     20.8291264;    145.0803070;      2.3769655;     25.6875095;      9.6148806;    164.6241455;      0.2726972;     64.8627548;      0.4859950;      6.3164062;      2.4603302;     12.2474117;      0.7251382;     81.4066849
        2005;           2;      0.7162766;      1.0960636;     19.9596176;    137.7392578;      2.4195991;     30.0362568;      9.4702930;    162.3757935;      0.4058420;     57.7538528;      0.5293655;      6.2753906;      2.6826782;     10.8702230;      0.6805483;     80.6753387
        2005;           3;      0.4544226;      0.6955332;     15.9788227;    106.2184219;      3.7459562;     32.2344360;      9.6182890;    126.7899857;      0.3201505;     50.0774460;      0.4182243;      6.3847656;      2.1140413;      9.5031624;      0.5123272;     69.3986053
        2005;           4;      0.4988322;      0.7635927;     16.4674835;    103.5536804;      2.0719810;     18.3450813;      8.8725863;    114.9691620;      0.0000000;     48.7333641;      0.5030792;      6.2929688;      2.5482976;      9.1851912;      0.5614800;     60.3693085
        2005;           5;      0.5815725;      0.8903334;     17.8660717;    104.4046326;      0.0000000;      0.0000000;      8.5749903;    100.3718491;      0.0000000;     61.0587921;      0.6101184;      6.2187500;      3.0969315;     11.4386206;      0.7731385;     51.3676949
        2005;           6;      0.5196466;      0.7955765;     16.8602085;     94.6129990;      0.0000000;      0.0000000;      9.1271763;     84.8652420;      0.4054134;     76.5636520;      0.5563460;      6.2617188;      2.8204534;     14.3946657;      0.9180657;     45.8868561
        2005;           7;      0.5592932;      0.8562544;     17.5939102;     98.7872925;      0.0000000;      1.5904008;      8.1791096;     87.7724915;      3.5947695;    102.6092682;      0.4577449;      6.3535156;      2.3153389;     19.4284821;      1.0933712;     47.7341309
        2005;           8;      0.5813724;      0.8900366;     17.9187222;    101.0585861;      0.0000000;      8.9506559;      8.4708824;     90.9061050;      4.6857319;    131.5124207;      0.3502920;      6.4707031;      1.7678691;     25.1010723;      1.2014108;     49.8130646
        2005;           9;      0.6655706;      1.0189136;     19.0394478;    107.0156326;      0.0000000;      3.3201659;      8.3372641;     93.2386093;      1.5228841;    139.3840485;      0.5538191;      6.2675781;      2.8071926;     26.2179089;      1.6589023;     51.4204597
        2005;          10;      0.4216541;      0.6455207;     14.9850283;     84.5348816;      0.8323914;     24.7550488;      9.4157047;     80.7948990;      0.8579580;    137.9467163;      0.1483936;      6.8300781;      0.7459564;     26.8200321;      0.7693113;     51.3422508
        2005;          11;      0.3366032;      0.5154389;     13.4160891;     75.5474243;      6.1445880;     36.2816353;      9.7035522;     25.4184322;      0.2065943;    190.3574524;      0.0000838;     10.0839844;      0.0004200;     38.0678062;      0.0036852;     58.8878021
        2005;          12;      0.2300103;      0.3523024;     10.9501524;     62.2925148;      6.7418156;     26.3774586;      9.5898333;      0.0000010;      0.1577316;    135.6326752;      0.0000542;     10.2675781;      0.0002715;     27.1247349;      0.0017996;     44.3855820
        2006;           1;      0.5449129;      0.8350818;     16.2887554;     78.7542343;      4.0077667;     15.3957481;      9.2693768;     82.3515244;      0.1624310;     61.5637817;      0.5329503;      6.2597656;      2.7019930;     11.5727139;      0.7400424;     21.6694031
        2006;           2;      0.4740528;      0.7265163;     15.4246454;     71.0324631;      3.5086055;     15.0731277;      9.5819626;     75.4338074;      0.2380350;     46.8701324;      0.4942094;      6.3085938;      2.5023909;      8.8447418;      0.5292852;     17.8800468
        2006;           3;      0.1816721;      0.2784389;      9.5316048;     44.5598526;      3.1093872;     14.6353445;      9.5413771;     25.1440563;      0.1846506;     39.3747253;      0.0001805;      9.7460938;      0.0009045;      7.8734417;      0.0015034;     14.1983814
        2006;           4;      0.1175430;      0.1801542;      7.6831994;     36.1859245;      0.6820480;      4.2563286;      9.0062475;      0.0000010;      0.0000000;     40.2527618;      0.0001538;      9.8183594;      0.0007706;      8.0492210;      0.0013316;     13.4457111
        2006;           5;      0.1430139;      0.2191893;      8.4603128;     39.4401016;      0.0000000;      0.0000000;      7.9547935;     25.3783550;      0.0000000;     47.0151253;      0.2792393;      6.5605469;      1.4074036;      9.0222492;      0.3807759;     13.6966000
        2006;           6;      0.1162370;      0.1781471;      7.6076441;     35.6984138;      0.0000000;      0.0000000;      8.7783356;      0.0000010;      1.1510720;     60.4556923;      0.0003792;      9.4277344;      0.0019006;     12.0868416;      0.0042967;     14.4479322
        2006;           7;      0.1854098;      0.2841555;      9.6733093;     44.7475891;      0.0000000;      1.2795302;      8.1496000;     25.8764458;      3.5886145;     88.2194748;      0.3883143;      6.4257812;      1.9612955;     16.7886295;      0.8552653;     15.2650595
        2006;           8;      0.1878926;      0.2879547;      9.7005272;     45.0924644;      0.0000000;      0.0000000;      8.4026546;      0.0000010;      2.7021096;    106.8388596;      0.0003924;      9.4199219;      0.0019669;     21.3600636;      0.0077092;     16.1801758
        2006;           9;      0.2376489;      0.3642008;     10.8395338;     50.0926704;      0.0000000;      0.0000000;      8.2855921;     25.5901470;      1.7725458;    118.2284698;      0.4108170;      6.3964844;      2.0761113;     22.4545326;      1.1911614;     16.8852978
