 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;      0.0559011;     17.0045376;     13.5068579;    115.2359695;      2.2403450;     46.8740616;      9.6126356;    168.1264496;      0.2247080;     67.3496017;      0.0003876;      9.4140625;      0.0019426;     13.4650087;      0.0049136;     82.6494904
        2005;           2;      0.0545786;     16.5810490;     13.3156137;    114.8620224;      2.2506571;     44.5280113;      9.5244474;    166.9887695;      0.3243210;     61.0756454;      0.0004695;      9.3281250;      0.0023530;     12.2098770;      0.0052524;     82.2867737
        2005;           3;      0.0392281;     11.8525410;     11.4184017;    102.0137329;      3.1923256;     37.6565132;      9.6553144;    140.9569550;      0.2737248;     50.6547661;      0.0020629;      8.6914062;      0.0103392;     10.1168337;      0.0141193;     74.3099594
        2005;           4;      0.0370934;     11.1588907;     10.9857311;     99.1010056;      1.9408323;     21.8055763;      9.1626787;    126.4609451;      0.0000000;     46.8545647;      0.2415430;      6.6113281;      1.2166378;      9.0167198;      0.3541921;     66.3930435
        2005;           5;      0.0399567;     11.9446850;     11.5485506;    103.6025009;      0.0000000;      0.0000000;      9.3132410;    111.9083939;      0.0000000;     54.2205315;      0.2984488;      6.5292969;      1.5048697;     10.3860855;      0.4580204;     58.0127182
        2005;           6;      0.0345132;     10.2765942;     10.7823830;     97.3879700;      0.0000000;      0.0000000;      9.6162224;     98.0461349;      0.4533152;     65.8062134;      0.2031210;      6.6992188;      1.0221572;     12.7204065;      0.4408368;     52.0011444
        2005;           7;      0.0375871;     11.1814251;     11.3229027;    102.2148666;      0.0000000;      0.0000000;      9.2097368;    101.0889664;      2.8635991;     92.4769821;      0.2321125;      6.6484375;      1.1686500;     17.8309460;      0.6644509;     53.9188766
        2005;           8;      0.0398169;     11.8349447;     11.6452055;    105.4128189;      0.0000000;      5.0586629;      9.3673239;    104.5563507;      3.5530860;    121.9212036;      0.1824835;      6.7539062;      0.9178563;     23.6273575;      0.7568843;     56.0594940
        2005;           9;      0.0441172;     13.1005917;     12.1773891;    110.0950317;      0.0000000;      0.0000000;      9.2513056;    107.2588196;      1.3943200;    130.4567871;      0.3484926;      6.4687500;      1.7588445;     24.8964939;      1.1948637;     57.7205734
        2005;          10;      0.1016473;     29.9166946;     18.2343655;    149.0230865;      0.2147501;     10.6500025;      9.6710167;    200.6906433;      0.7187641;    125.6902924;      0.8847278;      6.0546875;      4.5190234;     23.1878471;      1.9502100;     56.2232628
        2005;          11;      0.0382062;     11.2035971;     11.3060513;     93.5028381;      4.5156054;     29.7550545;      9.8749876;     73.4075089;      0.1793264;    156.6722717;      0.0001324;      9.8847656;      0.0006634;     31.3299179;      0.0045385;     58.3626595
        2005;          12;      0.0180229;      5.2559643;      7.7715154;     65.5725708;      6.2877460;     27.1959381;      9.7575779;     25.0542717;      0.1423831;    126.0732498;      0.0000860;     10.0664062;      0.0004311;     25.2121201;      0.0025294;     47.0785713
        2006;           1;      0.0217387;      6.2564864;      8.5824738;     73.8936920;      4.3268185;     17.3849640;      9.4862480;      0.0000010;      0.1437666;     64.4172363;      0.0000357;     10.4355469;      0.0001791;     12.8828478;      0.0006013;     25.4395962
        2006;           2;      0.0195121;      5.6033020;      8.2893047;     71.3868942;      3.8212311;     16.6510410;      9.7617016;     25.1075363;      0.2021047;     50.2946472;      0.0000570;     10.2460938;      0.0002856;     10.0582323;      0.0006973;     21.2877274
        2006;           3;      0.0111318;      3.1924677;      6.2950072;     53.9311409;      3.2795236;     15.7368250;      9.7767334;      0.0000010;      0.1765241;     39.8811836;      0.0000559;     10.2558594;      0.0002803;      7.9756951;      0.0005420;     16.6372585
        2006;           4;      0.0080185;      2.2984939;      5.3578935;     45.8347130;      0.7484148;      4.5420494;      9.5159321;     25.2897110;      0.0000000;     39.1615334;      0.0004134;      9.3886719;      0.0020717;      7.8293071;      0.0029995;     15.2505846
        2006;           5;      0.0074222;      2.1253278;      5.1578240;     44.1843185;      0.0000000;      0.0000000;      8.9893980;      0.0000010;      0.0000000;     44.7970734;      0.0001474;      9.8378906;      0.0007390;      8.9579916;      0.0014248;     14.9961786
        2006;           6;      0.0076897;      2.1994619;      5.2399325;     44.6817741;      0.0000000;      0.0000000;      9.4134216;     25.3573284;      1.0196658;     57.0390167;      0.1590289;      6.8046875;      0.7995646;     11.0780811;      0.3297218;     15.0991592
        2006;           7;      0.0079758;      2.2794600;      5.3807030;     45.9957886;      0.0000000;      0.0000000;      9.2047176;      0.0000010;      2.8722634;     84.9046326;      0.0002567;      9.6054688;      0.0012868;     16.9766502;      0.0042753;     15.8358860
        2006;           8;      0.0100666;      2.8742228;      6.0236039;     51.2828178;      0.0000000;      0.0000000;      9.3162022;     25.8004875;      2.2036994;    103.6567612;      0.2287658;      6.6542969;      1.1517280;     19.9925461;      0.7388073;     16.5692329
        2006;           9;      0.0104422;      2.9793389;      6.0998373;     52.0612755;      0.0000000;      0.0000000;      9.2159615;      0.0000010;      1.5746149;    115.2149887;      0.0002539;      9.6054688;      0.0012725;     23.0371933;      0.0058015;     17.2031898
        2006;          10;      0.0106338;      3.0340197;      6.1214414;     52.2803154;      0.0000000;      4.6460204;      9.7133722;     25.3060455;      0.8262190;    112.4637222;      0.0022948;      8.6445312;      0.0115020;     22.4586620;      0.0340839;     17.5987988
