 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;      0.0306102;     17.9238567;     13.7839565;    112.5941772;      2.1847088;     53.6686592;      9.6147442;    166.6293030;      0.1950920;     66.8802261;      0.0001813;      9.7441406;      0.0009088;     13.3734818;      0.0025640;     83.2927475
        2005;           2;      0.0302078;     17.6865025;     13.6395111;    111.8846664;      2.1823044;     51.9421501;      9.5004177;    166.3065948;      0.2795222;     60.2685585;      0.0001942;      9.7109375;      0.0009734;     12.0512438;      0.0024672;     82.9344482
        2005;           3;      0.0241930;     14.1524496;     12.3063478;    103.0247116;      2.9090316;     42.5346680;      9.6665344;    148.5666504;      0.2166638;     49.4695015;      0.0004923;      9.3144531;      0.0024675;      9.8895350;      0.0043663;     77.1348724
        2005;           4;      0.0220691;     12.8958101;     11.5252695;     97.6208344;      1.8778130;     25.1464672;      9.0411081;    132.4024200;      0.0000000;     44.0289116;      0.1358347;      6.8574219;      0.6826984;      8.5695858;      0.2361958;     69.3310928
        2005;           5;      0.0244740;     14.2524033;     12.2658415;    103.4026947;      0.0355365;      0.6228951;      9.2207775;    118.3196945;      0.0000000;     48.8939667;      0.2288993;      6.6445312;      1.1525207;      9.4255991;      0.3531942;     62.0032158
        2005;           6;      0.0217486;     12.6403275;     11.5614004;     98.8653946;      0.0000000;      0.0000000;      9.5777664;    106.1886826;      0.2478946;     57.9731598;      0.1485489;      6.8359375;      0.7467068;     11.2739954;      0.3206365;     56.2196579
        2005;           7;      0.0225691;     13.1020823;     11.8158665;    101.6009064;      0.0000000;      1.0972592;      8.7836571;    106.5340195;      2.4037809;     80.5911636;      0.0081764;      8.1015625;      0.0409855;     16.0557594;      0.0624728;     58.3336372
        2005;           8;      0.0235711;     13.6676445;     12.0408115;    104.2064667;      0.0000000;      7.5199685;      9.0083456;    110.3168030;      3.1786082;    105.6018753;      0.0033487;      8.4902344;      0.0167846;     21.0783482;      0.0420275;     60.6965103
        2005;           9;      0.0253231;     14.6655331;     12.3753815;    107.3986893;      0.0000000;      2.0440233;      8.8828287;    112.9647598;      0.9893556;    112.7747269;      0.2192865;      6.6699219;      1.1038251;     21.7682552;      0.7866919;     62.5450172
        2005;          10;      0.0315317;     18.2641640;     13.6623878;    118.4841537;      0.0514399;      8.2989283;      9.6154814;    136.0112000;      0.6783468;    110.0881958;      0.0318741;      7.4980469;      0.1598505;     21.7907238;      0.2269125;     61.2556229
        2005;          11;      0.0217556;     12.6052885;     11.4659586;     99.4065781;      3.6305847;     25.9460030;      9.9368105;     86.8464050;      0.1544904;    134.2587585;      0.0001504;      9.8320312;      0.0007538;     26.8474350;      0.0043213;     59.5348511
        2005;          12;      0.0108900;      6.3094068;      8.0400066;     70.0082932;      5.8924851;     27.1350918;      9.7670116;     25.0324936;      0.1290785;    114.6903534;      0.0000683;     10.1660156;      0.0003424;     22.9361935;      0.0018758;     48.8317070
        2006;           1;      0.0117198;      6.7799864;      8.3552055;     74.2769241;      4.5853672;     19.0180359;      9.7388935;      0.0000010;      0.1321229;     64.4651337;      0.0000367;     10.4355469;      0.0001839;     12.8924246;      0.0006017;     28.5649509
        2006;           2;      0.0108111;      6.2525349;      8.0511398;     71.8989487;      4.0591183;     17.9349384;      9.7718811;     25.1409035;      0.1689384;     50.4987946;      0.0000546;     10.2656250;      0.0002734;     10.0990877;      0.0006724;     23.9043484
        2006;           3;      0.0070518;      4.0777683;      6.5319276;     58.4902000;      3.4450247;     16.7055187;      9.8261175;      0.0000010;      0.1406814;     39.2219200;      0.0000500;     10.3066406;      0.0002507;      7.8439045;      0.0004797;     18.6123199
        2006;           4;      0.0053672;      3.1030874;      5.6918344;     51.0741463;      0.9089035;      5.4856439;      9.4484987;     25.2912941;      0.0000000;     37.4229279;      0.0001959;      9.7128906;      0.0009821;      7.4830594;      0.0015257;     16.7991962
        2006;           5;      0.0048198;      2.7832098;      5.3805909;     48.5317802;      0.0000000;      0.0000000;      8.6928968;      0.0000010;      0.0000000;     41.8596573;      0.0001177;      9.9355469;      0.0005901;      8.3708363;      0.0010948;     16.3314857
        2006;           6;      0.0045380;      2.6173363;      5.1894989;     47.0602837;      0.0000000;      0.0000000;      9.2442102;     25.2738895;      0.6698626;     52.0892715;      0.0013542;      8.8730469;      0.0067873;     10.4073935;      0.0104606;     16.0851612
        2006;           7;      0.0047053;      2.7106500;      5.3243484;     48.5216866;      0.0000000;      0.8006681;      8.7662239;      0.0000010;      2.3966026;     75.6340714;      0.0001934;      9.7285156;      0.0009693;     15.1238251;      0.0029898;     16.9116917
        2006;           8;      0.0050371;      2.8982933;      5.4774628;     50.1389923;      0.0000000;      0.0000000;      8.9481382;     25.8000927;      1.8040406;     91.4204330;      0.0623636;      7.2187500;      0.3129374;     17.9950371;      0.2890499;     17.7632923
        2006;           9;      0.0052710;      3.0296896;      5.5595698;     51.1158066;      0.0000000;      0.0000000;      8.8388481;      0.0000010;      1.1600641;    101.0714264;      0.0002321;      9.6445312;      0.0011630;     20.2095699;      0.0047146;     18.4905930
        2006;          10;      0.0054030;      3.1055756;      5.5975981;     51.4914093;      0.0000000;      4.7104235;      9.6398821;     25.3058910;      0.7515046;     98.4912949;      0.0011955;      8.9277344;      0.0059918;     19.6803608;      0.0178981;     18.9565239
        2006;          11;      0.0054476;      3.1295087;      5.6024647;     51.6582794;      2.6908422;     17.9434338;      9.7356329;      0.0000010;      0.1364522;    119.0740814;      0.0001023;      9.9902344;      0.0005127;     23.8120270;      0.0027878;     32.8290291
