 YEAR;Month;Ca;Mg;K;Na;NO3;NH4;SO4;Cl;P;DOC;H;pH;Al;R;HR;Si
;;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;µmol/L;no unit;µmol/L;µmol/L;µmol/L;µmol/L
        2005;           1;      9.3662500;     10.1195927;     17.0693359;    116.7602539;      3.0769839;     16.4554806;      9.8333588;    147.6006165;      0.3673434;     64.1819458;      0.0003802;      9.4238281;      0.0001906;     12.8317928;      0.0045960;     74.9159088
        2005;           2;      6.7012448;      7.2412486;     14.3721876;    100.2680435;      3.8322346;     19.7727890;      9.6680346;    142.6637878;      0.5606434;     45.5996857;      6.2229238;      5.2050781;      3.7489371;      7.3460512;      1.7738856;     73.1160812
        2005;           3;      4.0925198;      4.4233308;     11.3602476;     81.0055923;      5.4262586;     22.9904156;      9.8022814;    109.1580353;      0.4593593;     66.3226471;      6.9394345;      5.1640625;      4.2795620;     10.5840559;      2.6804733;     54.2780075
        2005;           4;      3.3013661;      3.5685256;     10.1226902;     72.7567139;      1.8663342;      8.7398376;      9.1510496;     92.3024750;      0.0000000;     72.7020569;      9.3645248;      5.0253906;      6.4097657;     11.2121229;      3.3282893;     44.8392410
        2005;           5;      2.9900832;      3.2322083;      9.7171669;     70.2518082;      0.0000000;      0.0000000;      8.8399296;     75.7613602;      0.0000000;    104.6797714;      8.9634609;      5.0507812;      5.9992390;     16.2494030;      4.6865540;     37.4276466
        2005;           6;      2.6115413;      2.8232250;      9.1217937;     66.8512497;      0.0000000;      0.0000000;      9.3455477;     52.1905899;      0.7374269;    133.4058380;      3.9616709;      5.4082031;      2.2007647;     22.4233932;      4.2577763;     35.7808952
        2005;           7;      1.9429256;      2.1003728;      7.9049993;     58.6007729;      0.1323894;      8.7957325;      8.6417685;     53.5867805;      5.1845651;    114.9751129;      4.2100286;      5.3867188;      2.3537540;     19.2452946;      3.7497289;     36.9724655
        2005;           8;      1.4574883;      1.5755537;      6.8451772;     51.2575569;      0.8183847;     22.7646580;      8.8752489;     55.0252113;      6.5637984;    106.3317108;      3.1056590;      5.5195312;      1.6787919;     18.2399406;      3.0264008;     38.3034744
        2005;           9;      1.1465384;      1.2393773;      6.0428085;     45.5894165;      1.2494894;     22.7485886;      8.7771816;     55.9535599;      2.3269625;     85.2428589;      5.5804935;      5.2617188;      3.2695305;     13.9059820;      3.1425896;     39.3270187
        2005;          10;      3.2305710;      3.4930930;     10.0847435;     76.2389221;      6.2280030;     33.8936729;      9.6095190;     25.0674610;      1.0782324;    264.8302002;      0.0001313;      9.8828125;      0.0000658;     52.9583397;      0.0077000;     56.8187065
        2005;          11;      5.1961412;      5.6224198;     12.9884472;     98.1110229;     10.2807884;     32.6474838;      9.8779669;      0.0000010;      0.2736196;    343.3933411;      0.0000493;     10.3144531;      0.0000247;     68.6745300;      0.0041345;     64.9913788
        2005;          12;      2.6640205;      2.8839550;      9.3194275;     70.3835220;      6.6565003;     19.5833759;      9.7195759;     25.0925770;      0.1929399;    161.2672424;      0.0000926;     10.0351562;      0.0000464;     32.2500000;      0.0034470;     36.2460480
        2006;           1;      1.1105095;      1.2025303;      5.9857206;     45.1218109;      3.0803065;     11.0305948;      9.4703169;      0.0000010;      0.2109203;     58.8024750;      0.0000699;     10.1464844;      0.0000350;     11.7594929;      0.0010017;     14.0815983
        2006;           2;      0.8252823;      0.8937215;      5.2611871;     39.8407364;      2.9755812;     11.6186256;      9.7824049;     25.3682537;      0.3324088;     45.6184578;      0.0007678;      9.1210938;      0.0003848;      9.1178951;      0.0057971;     11.8713970
        2006;           3;      0.8015719;      0.8681263;      5.1547508;     39.0979538;      3.0260541;     11.9368114;      9.5953093;      0.0000010;      0.2556486;     51.4804916;      0.0000971;     10.0117188;      0.0000487;     10.2949448;      0.0011537;     10.8576488
        2006;           4;      0.7887841;      0.8543193;      5.1500068;     39.2003174;      0.5585675;      2.9809217;      9.1877346;     25.2518826;      0.0000000;     58.3958435;      2.3952658;      5.6250000;      1.2707467;     10.1937485;      1.4854214;     11.9647245
        2006;           5;      0.8310373;      0.9000816;      5.2896695;     40.4589958;      0.0000000;      0.0000000;      8.3603153;      0.0000010;      0.0000000;     72.7364807;      0.0002476;      9.6113281;      0.0001241;     14.5436745;      0.0036218;     14.4181032
        2006;           6;      0.9016961;      0.9766081;      5.5153761;     42.3851814;      0.0000000;      0.0000000;      9.1243887;     25.3673191;      1.8453730;     90.8904037;      4.3370447;      5.3691406;      2.4382811;     15.1613035;      3.0167770;     17.9636555
        2006;           7;      0.6830024;      0.7397158;      4.8243780;     37.3385849;      0.1291139;      8.6847124;      8.5220652;      0.0000010;      5.1776066;     87.0638046;      0.0003219;      9.5039062;      0.0001613;     17.4074173;      0.0053430;     18.7128372
        2006;           8;      0.5211498;      0.5643997;      4.2044964;     32.7461815;      0.3447286;     13.3083792;      8.7243166;     25.6144066;      3.9076953;     78.4701462;      2.8695245;      5.5527344;      1.5410430;     13.5373821;      2.1566494;     19.5022659
        2006;           9;      0.3932450;      0.4258638;      3.6371591;     28.4817238;      0.5073506;     14.5248804;      8.6398058;      0.0000010;      2.6697237;     68.1773605;      0.0003538;      9.4589844;      0.0001773;     13.6309099;      0.0045627;     20.1159248
        2006;          10;      0.3046663;      0.3299393;      3.1895189;     25.0585976;      1.0896040;     19.9032307;      9.4943323;     25.2579060;      1.4555064;     50.9584198;      2.9464636;      5.5351562;      1.5877197;      8.7649202;      1.4267634;     20.4970455
