"";"YEAR";"Ca_WET";"Mg_WET";"K_WET";"X.2";"X.3";"N_WET";"S_WET";"X.6";"X.7";"X.8";"Dry.Deposition.kg.ha.yr";"X.9";"X.10";"X.11";"X.12";"X.13";"X.14";"X.15";"X.16";"X.17";"Total.Deposition.kg.ha.yr";"X.18";"X.19";"X.20";"X.21";"X.22";"X.23";"X.24";"X.25";"X.26";"Throughfall.kg.ha.yr";"X.27";"X.28";"X.29";"X.30";"X.31";"X.32";"X.33";"X.34";"X.35";"Ca_THRU";"Mg_THRU";"K_THRU";"X.38";"X.39";"N_THRU";"S_THRU";"X.42";"X.43";"X.44";"Litterflow.flux.kg.ha.yr";"X.45";"X.46";"X.47";"X.48";"X.49";"X.50";"X.51";"X.52";"X.53";"Leaching.flux.kg.ha.yr";"X.54";"X.55";"X.56";"X.57";"X.58";"X.59";"X.60";"X.61";"X.62";"Ca_WTH";"Mg_WTH";"K_WTH";"X.65";"X.66";"X.67";"P_WTH"
"11";2015;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,9745371;2,9769442;7,5786548;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4987057;0,7047594;6,6773987;0;0;0;0;0;0;0;10,9553251;5,1844287;10,8418846;29,8447151;2,3747387;33,5604286;11,4447556;19,5200577;34,5289688;0;0,2944428;8,9301176;1,6529263;6,8678379;0,9941999;9,3573895;2,5861123;30,0241776;44,0243454;5,1703186;0,2335485;0,2323846;0,3390907;0,0396126;1,156616;1,9052492;0,1015296
"12";2016;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7752681;2,8912811;6,7687612;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2994363;0,6190965;5,8675051;0;0;0;0;0;0;0;10,7657671;5,1336994;10,8467379;29,45331;2,3648396;33,1441345;11,3958044;19,5200577;34,5289688;0;0,4320947;1,8340549;2,9928896;8,1223631;1,0831863;13,3709898;2,4968498;22,6105022;42,0300255;13,100419;0,23343;0,2317025;0,3384128;0,0393682;1,1538403;1,899845;0,1018956
"13";2017;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7489469;2,8945301;6,8031235;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2731156;0,6223456;5,9018669;0;0;0;0;0;0;0;10,1153097;4,9422951;10,2572842;27,662508;2,3439524;31,244854;11,2629623;19,5200577;34,5289688;0;0,4089968;1,891746;3,2143376;9,5982847;1,1801453;15,2602787;2,4178684;20,0318947;40,3792114;14,4844627;0,23331;0,2315017;0,3381447;0,0393191;1,1530069;1,8983147;0,1018876
"14";2018;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7334335;2,9019887;6,8770165;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2576023;0,629804;5,9757605;0;0;0;0;0;0;0;9,5508108;4,78302;9,7736435;26,1855431;2,3248103;29,6764202;11,151309;19,5200577;34,5289688;0;0,2984043;2,360949;3,1714919;9,2362432;1,1619112;14,6498203;2,333792;19,5868721;39,0384102;13,7394962;0,2338737;0,2324974;0,340026;0,0395302;1,1585028;1,9070387;0,1018684
"15";2019;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7191072;2,9079778;6,9364853;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2432755;0,6357931;6,0352292;0;0;0;0;0;0;0;9,0604267;4,6502757;9,3767023;24,9657688;2,3074839;28,3795185;11,0572882;19,5200577;34,5289688;0;0,2302867;2,3899314;3,1200709;8,6906548;1,1394132;13,9004898;2,2595513;19,5637703;37,9656563;13,1244097;0,2343985;0,2333804;0,3416854;0,0397196;1,1633523;1,914759;0,10187
"16";2020;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7044311;2,9125736;6,9823313;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2285993;0,6403891;6,0810757;0;0;0;0;0;0;0;8,6339121;4,5394526;9,0507984;23,9567928;2,2919683;27,3055115;10,977953;19,5200577;34,5289688;0;0,17979;2,3609445;3,0937834;8,6155138;1,1382726;13,7348928;2,1902533;19,6307316;37,1206284;12,8020868;0,2348492;0,234235;0,3433344;0,0398952;1,1680858;1,9222476;0,101834
"17";2021;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,6883602;2,9158599;7,0154052;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2125282;0,6436752;6,1141491;0;0;0;0;0;0;0;8,2615824;4,4467611;8,7831059;23,1207542;2,2782037;26,4146366;10,9108677;19,5200577;34,5289688;0;0,159948;2,312999;3,0720992;8,5121965;1,1316813;13,5522556;2,1274064;19,6318436;36,4642448;12,5887833;0,2352494;0,234979;0,3447813;0,0400459;1,1722232;1,9287735;0,1018127
"18";2022;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,675364;2,9197791;7,0542431;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,1995326;0,6475946;6,1529865;0;0;0;0;0;0;0;7,9352975;4,3690829;8,5631495;22,4267845;2,2660875;25,6744289;10,8540077;19,5200577;34,5289688;0;0,1429756;2,253113;3,0481091;8,365242;1,1219904;13,3296261;2,0723133;19,6321774;35,9616547;12,3773994;0,2355881;0,2356109;0,3460161;0,0401738;1,1757475;1,9343259;0,1017935
"19";2023;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,6631482;2,9225936;7,0823398;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,1873167;0,6504089;6,1810842;0;0;0;0;0;0;0;7,6490417;4,3038535;8,3823462;21,8496532;2,2554929;25,0583057;10,8056993;19,5200577;34,5289688;0;0,1266689;2,2272613;3,0361385;8,3787498;1,1174153;13,3151617;2,0211928;19,6561089;35,5822105;12,2947264;0,2358501;0,236011;0,3467922;0,0402576;1,1779983;1,9378663;0,1018153
"20";2024;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,6526537;2,924994;7,1063161;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,1768218;0,6528094;6,2050595;0;0;0;0;0;0;0;7,398046;4,2489505;8,2336388;21,3686199;2,2462757;24,5443726;10,7645531;19,5200577;34,5289688;0;0,115522;2,2128141;3,0226846;8,3066931;1,1134191;13,1950169;1,975629;19,6369591;35,2994347;12,1652832;0,23608;0,2364967;0,3477485;0,0403539;1,1807097;1,9421314;0,1017774
"21";2025;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,6440446;2,9272861;7,1290965;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,1682129;0,6551013;6,2278409;0;0;0;0;0;0;0;7,1779094;4,2026291;8,11127;20,9667873;2,2382896;24,1147575;10,729414;19,5200577;34,5289688;0;0,1033636;2,1982212;3,0057878;8,1721668;1,1048709;13,0148239;1,9331493;19,6294498;35,0914497;12,024292;0,2362549;0,2368119;0,3483624;0,0404197;1,1824727;1,9449121;0,1017691
"22";2026;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4758315;2,2721848;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;6,6310902;4,0290356;7,4673572;19,291914;2,2030542;22,3344326;10,6187181;19,5200577;34,5289688;0;2,3770373;3,2653058;3,2103803;14,9745436;1,7502636;21,1720142;1,9676646;20,3259716;34,9410439;13,8548012;0,2316751;0,2331991;0,3427441;0,0394461;1,1640371;1,9140972;0,0999393
"23";2027;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4758315;2,2721848;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;5,7724857;3,732542;6,3204298;16,4125633;2,1265056;19,2356529;10,4350634;19,5200577;34,5289688;0;5,295424;3,92858;3,1334381;15,0627689;1,7656903;20,7675819;1,9335413;19,2257767;34,8330574;12,4947166;0,2324688;0,2365549;0,3493479;0,0400918;1,1825234;1,9433185;0,0990475
"24";2028;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4808221;2,274581;0,9240567;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0049906;0,0023961;0,0228004;0;0;0;0;0;0;0;5,0612235;3,4872553;5,3747993;14,0516787;2,0440152;16,6741753;10,2827988;19,5200577;34,5289688;0;5,7455578;3,8452389;2,986572;12,6248264;1,6872475;17,7797699;1,9014167;19,0966873;34,7572136;10,8531523;0,2339063;0,2397379;0,3554083;0,0407676;1,1999048;1,9710637;0,0986908
"25";2029;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4862478;2,2771859;0,9488452;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0104164;0,005001;0,0475888;0;0;0;0;0;0;0;4,471653;3,2842348;4,5950613;12,1188145;1,9563725;14,5560083;10,1564693;19,5200577;34,5289688;0;5,3185177;3,6624298;2,8935947;10,6348047;1,6062496;15,4186611;1,871136;19,2471104;34,7036285;9,8598576;0,2352716;0,2426175;0,3609731;0,0413725;1,2157667;1,9962673;0,0984296
"26";2030;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4916735;2,2797909;0,9736336;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0158421;0,007606;0,0723772;0;0;0;0;0;0;0;3,9826217;3,1161084;3,9520409;10,539031;1,8646133;12,8036728;10,0515776;19,5200577;34,5289688;0;4,7973976;3,4898188;2,8344531;9,0629749;1,5274961;13,583972;1,8425208;19,3471699;34,6662903;9,1941557;0,2364928;0,2451621;0,3659431;0,041906;1,2298846;2,01863;0,098209
"27";2031;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4970994;2,2823954;0,9984221;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0212679;0,010211;0,0971657;0;0;0;0;0;0;0;3,576678;2,9767978;3,4217014;9,2501621;1,7699739;11,3532972;9,9644108;19,5200577;34,5289688;0;4,3305006;3,3412006;2,7943063;7,8331633;1,4590932;12,1480961;1,8154491;19,4189854;34,6411819;8,6971197;0,2375849;0,2475438;0,3706461;0,0423994;1,2431595;2,0396025;0,0979678
"28";2032;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,5025251;2,2850003;1,0232103;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0266936;0,0128159;0,1219541;0;0;0;0;0;0;0;3,2394276;2,861289;2,9842374;8,2006054;1,673822;10,152216;9,8919067;19,5200577;34,5289688;0;3,932976;3,2170076;2,7652166;6,8982358;1,4080067;11,0780897;1,7897892;19,4737453;34,6237679;8,3861504;0,238531;0,2495935;0,3747296;0,0428216;1,254645;2,0577006;0,0977677
"29";2033;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,5279133;2,29719;1,1392004;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0520818;0,0250051;0,2379441;0;0;0;0;0;0;0;2,9589901;2,7654476;2,6233294;7,3475094;1,5775785;9,1569967;9,8315353;19,5200577;34,5289688;0;3,5955999;3,1124415;2,7456653;6,1428056;1,3609589;10,1951151;1,765411;19,5209827;34,6120796;8,1001196;0,2393803;0,2514344;0,3784257;0,0432009;1,2650194;2,0740118;0,0975852
"30";2034;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,5706379;2,3177025;1,3343936;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,0948062;0,0455177;0,4331375;0;0;0;0;0;0;0;2,7255619;2,6858625;2,3255298;6,6553259;1,48263;8,3318272;9,7812109;19,5200577;34,5289688;0;3,3102772;3,0246768;2,7314601;5,524796;1,3167413;9,4832859;1,7422137;19,5587673;34,6047211;7,9029746;0,2401218;0,2530727;0,3817471;0,0435345;1,2742974;2,0885596;0,0974158
"31";2035;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,6459132;2,3538427;1,6783022;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,1700818;0,0816584;0,7770458;0;0;0;0;0;0;0;2,5310509;2,6197195;2,079757;6,0945973;1,3902532;7,6471605;9,7392092;19,5200577;34,5289688;0;1,419181;3,0192566;2,7828324;5,0195789;1,2759137;9,0704889;1,7195696;19,8661461;34,5995941;8,3042879;0,2421898;0,2543747;0,3842533;0,0438531;1,2820133;2,1005337;0,0984341
"32";2036;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,7457423;2,4017723;2,1343875;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,2699109;0,1295876;1,2331311;0;0;0;0;0;0;0;2,3687754;2,5646958;1,8768785;5,6409726;1,301554;7,0786314;9,7041082;19,5200577;34,5289688;0;0,0041103;2,9428513;2,8618994;4,6068177;1,2386203;8,7603569;1,6477281;19,8976593;34,5963669;8,6966667;0,2429906;0,2554762;0,3866026;0,0440651;1,2885888;2,1105719;0,0985776
"33";2037;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,8630708;2,4581032;2,6704214;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,3872394;0,1859186;1,7691653;0;0;0;0;0;0;0;2,233217;2,5188744;1,7093695;5,2743778;1,2174268;6,606132;9,6747303;19,5200577;34,5289688;0;0;2,8393652;2,8638732;4,27075;1,2051983;8,3744707;1,6221427;19,6662006;34,5939827;8,6250095;0,2434301;0,2566302;0,3889963;0,0442952;1,2952062;2,1208856;0,0983915
"34";2038;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,9176433;2,4897118;2,971204;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,441812;0,2175273;2,0699477;0;0;0;0;0;0;0;2,1198165;2,4806728;1,5710275;4,9783225;1,138535;6,213069;9,6501045;19,5200577;34,5289688;0;0;2,7870862;2,8556931;4,0076613;1,1776992;8,0555363;1,5996734;19,6124001;34,5925751;8,5310392;0,2438259;0,2576706;0,3911466;0,0445066;1,3011595;2,1301866;0,0982184
