"";"Year";"NG_PP";"CaG_PP";"MgG_PP";"KG_PP";"SG_PP";"PG_PP";"NG_PU";"CaG_PU";"MgG_PU";"KG_PU";"SG_PU";"PG_PU";"NG_AU";"CaG_AU";"MgG_AU";"KG_AU";"SG_AU";"PG_AU";"NG_Diff";"CaG_Diff";"MgG_Diff";"KG_Diff";"SG_Diff";"PG_Diff"
"20";2024;697675,8124999;469448,4570313;18031,2329103;9996,7720948;194206,0410156;8361,7791748;313554,9113771;45147,1047362;17066,1171263;42832,6125489;19099,2480465;12054,54834;313554,9370118;50168,594116;19980,8436433;72809,1967775;19099,2458496;12054,54834;-0,0256347000249662;-5021,4893798;-2914,726517;-29976,5842286;0,00219690000085393;0
"21";2025;714065,4492188;490973,5195314;20096,4772948;9714,958252;195217,6689453;8736,3743896;310549,3803711;44285,8645021;16891,0474853;42362,5786132;18858,0086059;11922,5891722;310549,3830565;49407,8964234;19869,1857759;72669,5407715;18858,0070799;11922,588257;-0,00268540001707152;-5122,0319213;-2978,1382906;-30306,9621583;0,00152600000001257;0,000915200000235927
"22";2026;723675,734375;510954,6132811;21836,2639159;8601,6105957;195884,3408202;7995,7593386;309771,284912;44185,1958005;16858,0494382;42261,6164551;18707,5197146;11900,8776248;309771,2966307;49405,2675477;19897,0796356;73030,6340331;18707,517639;11900,8777469;-0,0117186999996193;-5220,0717472;-3039,0301974;-30769,017578;0,00207559999762452;-0,000122100000226055
"23";2027;725480,2294923;530324,2539062;23389,9628906;8018,5371094;197364,4794923;7811,0878907;305585,6591795;43080,6789551;16618,359375;41609,8535158;18314,3754884;11721,0338748;305585,671875;48399,347473;19717,8009643;72954,1770019;18314,374878;11721,0359497;-0,0126954999868758;-5318,6685179;-3099,4415893;-31344,3234861;0,000610399998549838;-0,00207490000138932
"24";2028;728485,0039063;550616,5156249;25805,4316406;8584,2167968;197336,7353516;8463,1644288;306379,5632323;42982,8129883;16648,1483763;41718,6667479;18285,5834963;11739,971985;306379,5617677;48389,3731385;19801,1340332;73403,8820801;18285,5831301;11739,9710693;0,00146459997631609;-5406,5601502;-3152,9856569;-31685,2153322;0,000366200001735706;0,000915699998586206
"25";2029;731204,0546874;570950,785156;28320,8973388;8238,8399659;197674,3027344;8408,3583374;304927,2814942;42613,7062989;16557,4049071;41472,9836423;18220,9746703;11669,5288088;304927,2700195;48106,6105652;19762,5687256;73578,8974609;18220,9724733;11669,5300902;0,011474700004328;-5492,90426629999;-3205,1638185;-32105,9138186;0,0021969999979774;-0,00128140000015264
"26";2030;733823,8437501;577817,3828125;30730,7999269;7727,8054199;198252,0498047;8092,2708741;304794,7551272;41232,8442385;16570,2405398;41478,6035158;18079,1660769;11684,005188;304794,7551271;46811,776947;19827,0334167;74001,6906739;18079,1638793;11684,005188;1,00000761449337e-07;-5578,9327085;-3256,7928769;-32523,0871581;0,0021976000025461;0
"27";2031;740505,5000001;579679,0742189;34270,5627442;8680,6296387;198841,1376954;9049,2478638;303630,4687499;40699,597412;16502,4108278;41304,7214357;17896,5446166;11633,3434449;303630,4675291;46354,5553894;19804,7053834;74248,486084;17896,543213;11633,3446047;0,00122079998254776;-5654,9579774;-3302,2945556;-32943,7646483;0,00140359999932116;-0,00115979999827687
"28";2032;748008,1171876;580398,9101563;37803,5195313;8312,7303467;199808,1650391;9719,3812865;301915,8745116;40528,6257321;16418,9967041;41047,8129883;17645,6924438;11573,755005;301915,878662;46257,4568787;19765,3131103;74476,9685059;17645,6911622;11573,7552491;-0,00415039999643341;-5728,8311466;-3346,3164062;-33429,1555176;0,00128159999803756;-0,000244099999690661
"29";2033;783357,5546875;581683,1406248;42348,8842772;9247,376953;200590,0644531;11417,0671996;300735,9375;40146,3728029;16354,3824461;40866,09375;17400,1663209;11525,8727418;300735,9523924;45938,7756348;19738,5352173;74745,2851563;17400,1649169;11525,8740232;-0,0148924000095576;-5792,40283189999;-3384,1527712;-33879,1914063;0,00140399999872898;-0,00128140000015264
"30";2034;791654,6972656;581292,6406249;45694,3771974;7857,3717042;200581,9150391;12066,6992186;300735,8752441;40296,7397461;16354,3788451;40866,09375;17425,9212647;11525,8704222;300735,8830566;46161,3008728;19781,2496339;75246,1201171;17425,9208984;11525,8714599;-0,0078125;-5864,5611267;-3426,8707888;-34380,0263671;0,000366299998859176;-0,0010376999998698
"31";2035;825977,953125;581928,7929689;50018,921875;9222,7595215;199977,4843751;13670,9129027;301789,1323242;40066,2390135;16395,1685791;41008,5644531;17546,4845583;11552,0447389;301789,1357421;45994,9967651;19860,0039979;75840,098877;17546,4833984;11552,0458982;-0,00341790000675246;-5928,75775159999;-3464,8354188;-34831,5344239;0,00115989999903832;-0,00115929999992659
"32";2036;863533,7324218;581283,4726562;54421,0410156;9493,2819824;199732,5175781;15376,3543701;302032,6584472;40224,2768553;16409,375;41034,360596;17614,1580809;11562,0557861;302032,6689451;46215,4720154;19911,0561217;76370,8168945;17614,1569215;11562,056946;-0,0104978999588639;-5991,1951601;-3501,6811217;-35336,4562985;0,00115940000250703;-0,00115989999903832
"33";2037;900890,828125;582624,8984375;58781,8066407;9554,4699708;200514,5341797;17084,4102782;299558,7229002;39810,371338;16271,4244997;40661,9140622;17403,739441;11459,8901368;299558,7023927;45863,6985169;19809,7115783;76574,3068846;17403,738037;11459,8902589;0,0205074999830686;-6053,3271789;-3538,2870786;-35912,3928224;0,00140400000236696;-0,000122099998407066
"34";2038;958032,814453;581530,0039063;63800,3774414;10939,9689941;200167,2988281;19490,39917;300735,8752441;39843,9350587;16354,3788451;40866,09375;17316,2493897;11525,8704222;300735,8830566;45949,8097229;19923,6091918;77264,2973634;17316,2491455;11525,8714599;-0,0078125;-6105,8746642;-3569,2303467;-36398,2036134;0,000244200000452111;-0,0010376999998698
"35";2039;992010,5214844;581724,9960935;67872,1674804;10190,9714355;200157,1171876;21052,0145265;299688,3808595;39938,6633303;16276,9227903;40678,742798;17457,2691041;11463,5094602;299688,3908691;46104,6682128;19881,4924011;77684,4355469;17457,2670288;11463,508423;-0,0100096000242047;-6166,0048825;-3604,5696108;-37005,6927489;0,00207529999897815;0,00103720000151952
"36";2040;1030295,6601562;580199,9492188;71939,2802735;11742,7513427;199687,3017578;22738,5228272;297584,8779296;39441,0346678;16177,0166018;40371,3748781;17062,1089476;11393,067688;297584,8752443;45661,9984741;19813,8675841;77946,5151367;17062,1079099;11393,067688;0,00268530001631007;-6220,9638063;-3636,8509823;-37575,1402586;0,0010376999998698;0
"37";2041;1051014,2617187;575301,6757811;74952,4008789;12949,8295899;197020,0878905;23698,0738526;300074,5925294;40205,2438966;16311,7567751;40751,6724853;17514,3792726;11492,458496;300074,5866698;46479,0975342;19979,6521302;78815,8093263;17514,3789064;11492,4586181;0,00585960003081709;-6273,8536376;-3667,8953551;-38064,136841;0,000366199998097727;-0,000122100000226055
"38";2042;1040686,4453126;573131,8554684;76618,2822266;12788,7598877;195888,2753906;23496,6271974;299672,623535;40680,5783692;16280,135437;40670,8984378;17819,3355711;11466,2843019;299672,63916;47016,2353515;19984,2607726;79338,9482422;17819,333252;11466,2845461;-0,015625;-6335,6569823;-3704,1253356;-38668,0498044;0,00231910000002244;-0,000244199998633121
"39";2043;1073484,7539063;571730,4023439;79883,0205078;16544,6831055;194494,1181641;24878,1088868;301112,0305175;40498,0603029;16355,7545168;40886,2818602;17883,4492187;11521,4075318;301112,0705568;46877,347229;20085,475342;80005,1440428;17883,4480589;11521,4075318;-0,0400392999872565;-6379,28692609999;-3729,7208252;-39118,8621826;0,00115979999827687;0
"40";2044;1082093,5468751;572271,6718751;82123,5141602;16100,0444336;195609,8271485;25383,366211;296275,161621;40393,2626952;16106,8981322;40172,8201902;17621,3383789;11341,5626221;296275,1806641;46821,0225829;19865,0239868;79952,2216796;17621,3370969;11341,5617064;-0,0190431000082754;-6427,7598877;-3758,1258546;-39779,4014894;0,00128200000108336;0,000915700000405195
"41";2045;1083889,4414063;571190,3125002;83963,5825195;16235,4172362;194556,5820313;25565,4110108;300321,0937499;40630,0151365;16307,6356811;40755,0390622;17883,088318;11484,3787231;300321,109375;47107,4691162;20094,8689575;81001,8884277;17883,0871582;11484,378601;-0,0156251000007614;-6477,4539797;-3787,2332764;-40246,8493655;0,00115980000191485;0,000122100000226055
"42";2046;1103534,3437499;570640,6093752;86555,3051759;18044,9887695;194343,0058592;26451,3913575;298492,5612795;40429,2387698;16215,5114138;40489,1575929;17814,846863;11418,395996;298492,5554199;46950,4121704;20028,352295;81155,9550782;17814,8455811;11418,3958739;0,00585960003081709;-6521,1734006;-3812,8408812;-40666,7974853;0,00128189999668393;0,000122100000226055
"43";2047;1136129,5507812;569169,7500001;89545,4033202;17930,2890626;192895,0585938;27778,5773924;302279,1301272;40886,6452634;16405,2503051;41037,7292479;18216,6796874;11553,975891;302279,1223147;47444,3837891;20239,5020447;82091,7668458;18216,6785277;11553,975891;0,0078125;-6557,7385257;-3834,2517396;-41054,0375979;0,0011597000011534;0
"44";2048;1122832,2734376;568707,9335937;90756,5571287;18557,2070313;194150,4511718;27440,7645265;296778,0922851;40729,1035153;16132,1034543;40232,2733153;17792,3251955;11358,8121949;296778,1191404;47339,5235595;19997,1923219;81799,8232422;17792,3251955;11358,8120729;-0,026855300005991;-6610,4200442;-3865,0888676;-41567,5499269;0;0,000122000001283595
"45";2049;1152567,5820313;570972,2851563;93574,4550781;18214,5820312;194103,7001953;28672,8128662;298884,5988771;40296,7309573;16213,6842041;40517,2147214;17864,3803709;11411,163391;298884,5874024;46943,717041;20100,1763609;82326,7475584;17864,3801267;11411,1624754;0,011474700004328;-6646,98608369999;-3886,4921568;-41809,532837;0,000244200000452111;0,000915599999643746
"46";2050;1181818,5273437;570457,0507813;96406,4941406;18080,5744628;193659,790039;29878,5568847;299529,9665525;40480,7309573;16259,5081178;40623,7746581;17992,0270384;11447,3450318;299529,9726564;47163,9165041;20167,1830445;82714,2209474;17992,0249635;11447,3441162;-0,00610390002839267;-6683,1855468;-3907,6749267;-42090,4462893;0,00207489999957033;0,000915599999643746
"47";2051;1211800,5429688;568954,3046874;99280,3378905;18016,1499022;193174,100586;31114,0949708;301083,3479004;40903,1389158;16343,8378908;40848,1445311;18130,2412111;11508,8624269;301083,3549803;47622,796997;20272,8630981;83249,216797;18130,2379762;11508,862671;-0,0070799000095576;-6719,6580812;-3929,0252073;-42401,0722659;0,00323490000300808;-0,000244100001509651
"48";2052;1258287,109375;572740,1250002;102905,4887695;18594,3018797;195462,4824219;33039,7593994;294047,593994;39623,4052737;15964,8206178;39803,7381592;17433,3056032;11231,315918;294047,6027834;46373,4920045;19911,6450196;82657,373291;17433,3043213;11231,315918;-0,00878939998801798;-6750,0867308;-3946,8244018;-42853,6351318;0,00128190000032191;0
"49";2053;1281343,0468751;572221,1289063;105371,9394532;18362,2529297;195797,5371094;34000,9003907;295743,5339353;39849,9809572;16069,7753908;40075,2199709;17381,9921267;11311,771179;295743,5632322;46635,3355102;20037,234375;83182,4777834;17381,9909669;11311,771179;-0,0292968999710865;-6785,354553;-3967,4589842;-43107,2578125;0,00115979999827687;0
"50";2054;1313587,9921875;571149,4882812;108248,2104489;17813,5917968;194314,9072264;35310,3459472;299128,0627441;40349,6513674;16227,8883059;40543,015503;17844,6657105;11421,1719971;299128,0581056;47168,906372;20215,1783446;83735,7561035;17844,6636351;11421,1712035;0,00463849998777732;-6819,2550046;-3987,2900387;-43192,7406005;0,00207540000337758;0,00079360000017914
"51";2055;1372809,8476561;573000,1875;112335,9892578;17725,0544434;195084,0263672;37672,3603515;296508,6635743;39868,0993654;16087,649048;40145,8984378;17641,8974611;11318,162903;296508,6513672;46713,0641478;20089,9788513;83487,1159671;17641,8961792;11318,162903;0,0122070999932475;-6844,96478239999;-4002,3298033;-43341,2175293;0,00128190000032191;0
"52";2056;1428637,5898438;575519,5117188;116266,1162109;17724,9928589;196746,2939455;39908,9030762;293256,6909177;39179,2799072;15916,703064;39672,4974367;17202,041321;11194,2859498;293256,694336;46049,6744385;19933,9068605;83152,1823729;17202,037964;11194,2859498;-0,00341830000979826;-6870,3945313;-4017,2037965;-43479,6849362;0,00335700000141514;0
"53";2057;1458972,0976562;574376,4882813;119080,3955077;17394,4899903;196560,4589845;41142,8425293;295341,5678709;39620,9305418;16038,153015;39994,453125;17303,4130861;11285,5958251;295341,5639647;46525,2525024;20075,2028809;83539,5322267;17303,4118042;11285,5958251;0,00390619999961928;-6904,3219606;-4037,0498659;-43545,0791017;0,00128190000032191;0
"54";2058;1524822,0546875;574610,5468751;123408,3505859;17099,5194093;195909,53125;43731,3737792;297027,3732908;39696,7712404;16109,6471559;40213,203125;17520,4749148;11332,6380003;297027,3576657;46624,8120727;20160,5670167;83789,3947755;17520,4724729;11332,6380003;0,0156251000007614;-6928,04083229999;-4050,9198608;-43576,1916505;0,00244190000012168;0
"55";2059;1593033,484375;576129,0898437;127890,4355467;16671,7456054;196115,6552734;46420,4340821;295863,1569824;39416,0736081;16041,8189699;40039,3240964;17505,8209836;11281,9776611;295863,1784667;46367,2628784;20106,2807008;83511,1501464;17505,8194581;11281,9777832;-0,0214843000285327;-6951,1892703;-4064,4617309;-43471,82605;0,00152550000348128;-0,000122100000226055
"56";2060;1659521,5546875;576046,765625;132297,8769532;15934,5487061;196015,8691407;49026,3229981;296755,1284177;39474,1419678;16083,5243531;40149,2578122;17545,2263796;11310,081726;296755,1293945;46449,1605225;20161,9253233;83495,8986816;17545,2249756;11310,081604;-0,000976799987256527;-6975,0185547;-4078,4009702;-43346,6408694;0,00140399999872898;0,000121999999464606
"57";2061;1726520,0390625;574852,640625;136729,4628908;15348,779297;195525,1894531;51642,4118653;298207,4050294;39795,5991212;16174,267578;40394,9388429;17676,6821291;11380,5237429;298207,4111328;46795,0718384;20266,9715576;83614,5681153;17676,6790164;11380,522583;-0,00610339996637776;-6999,4727172;-4092,7039796;-43219,6292724;0,00311270000383956;0,00115990000085731
"58";2062;1796316,6171875;576752,5;141339,8886718;14843,9268799;196045,3710937;54408,4174804;295850,2790525;39356,3681639;16026,6956178;40009,0357669;17561,7572632;11266,6588748;295850,281006;46380,0784301;20133,5693359;83206,5207521;17561,7549442;11266,6580811;-0,00195350003195927;-7023,7102662;-4106,8737181;-43197,4849852;0,00231900000289897;0,000793700000940589
"59";2063;1877207,734375;574829,015625;146382,6982424;14202,6364746;194236,4101562;57503,8632813;303663,9707032;40402,8144534;16438,7050171;41154,3950194;18283,7443239;11565,916687;303663,9885254;47448,7539063;20558,5758361;84173,4677735;18283,7412112;11565,916809;-0,0178221999667585;-7045,9394529;-4119,870819;-43019,0727541;0,00311270000020158;-0,000122000001283595
"60";2064;1955033,953125;576569,4687497;151607,2558593;13344,6101075;195565,5732423;60584,7436523;300671,317627;40192,4089355;16278,7597658;40714,6484378;18136,7656251;11449,277466;300671,3393553;47268,5646361;20416,3078919;83840,2773436;18136,7644652;11449,2765503;-0,021728300023824;-7076,15570059999;-4137,5481261;-43125,6289058;0,0011599000026763;0,000915700000405195
"61";2065;2183056,9296875;583309,0429685;162464,3994142;19125,3020018;196127,7714844;67730,0708008;269652,3679198;33003,0323486;12896,0580751;32710,6484378;16257,3441162;9112,255951;269652,3837888;38358,3828013;16027,4224421;65035,8681985;16257,3434446;9112,2554932;-0,0158689999952912;-5355,3504527;-3131,364367;-32325,2197607;0,000671599998895545;0,000457799998912378
"62";2066;2634703,875;593336,625;168749,6367192;28958,7304692;203420,90625;74682,7441404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"63";2067;2634703,875;593336,625;168749,6367192;28958,7304692;203420,90625;74682,7441404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"64";2068;2583063;589181,0898433;166591,8261719;22062,9838868;201965,3593748;72705,727539;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;908,5346519;234,8474029;721,1921139;881,9327086;154,4900911;9,1900000370515e-05;-18,2091743;-10,6471721;-68,5276164000001;0,000129999999899155;-9,69999999256288e-06
"65";2069;2531422,125;585208,0117188;164479,9804688;14933,4816896;200690,6406251;70760,3857422;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;928,399169;246,462548;879,1151884;881,9327086;154,4900911;9,1900000370515e-05;-38,0736914;-22,2623172;-226,4506909;0,000129999999899155;-9,69999999256288e-06
"66";2070;2479781,25;581235,1210938;162368,1953124;7826,3072509;199415,9218748;68815,0439454;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;948,2637049;258,077703;1037,1900751;881,9327086;154,4900911;9,1900000370515e-05;-57,9382273;-33,8774722;-384,5255776;0,000129999999899155;-9,69999999256288e-06
"67";2071;2429731,828125;577557,3945314;160330,7177733;1041,7294693;198433,5449219;66920,9130859;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;968,12821;269,6928429;1195,4426957;881,9327086;154,4900911;9,1900000370515e-05;-77,8027324;-45,4926121;-542,7781982;0,000129999999899155;-9,69999999256288e-06
"68";2072;2414324,5625;579252,7382812;159854,7177734;116,5246906;202274,470703;66194,7377928;4800,9741557;890,3254776;224,2002308;652,6644975;881,9328386;154,4900814;4800,9740638;984,2663124;279,1290778;1302,1774559;881,9327086;154,4900911;9,1900000370515e-05;-93,9408347999999;-54,928847;-649,5129584;0,000129999999899155;-9,69999999256288e-06
"69";2073;2376895,25;591370,2578124;158981,3994142;131,6977692;223673,5468753;63862,102051;24004,8696138;4451,6269378;1121,0011367;3263,3221438;4409,6637267;772,4503366;24004,8714293;4609,0948793;1213,0752657;4061,9918824;4409,6634674;772,4503519;-0,00181549999979325;-157,4679415;-92,0741290000001;-798,6697386;0,000259299999925133;-1,52999999727399e-05
"70";2074;2289146,4375;624099,0117188;157559,2578126;224,0315246;248991,3144535;59538,1918946;39192,9812015;9017,9003908;1956,4814836;5502,4396056;3906,6048889;1386,5267942;39192,9823915;9313,7815209;2129,4892388;6980,1241303;3906,6044007;1386,5268094;-0,00119000000267988;-295,881130100001;-173,0077552;-1477,6845247;0,000488200000745564;-1,52000000070984e-05
"71";2075;2132132,578125;676416,9218747;156213,4990235;6,1e-05;249570,3066408;53780,9082032;55971,6138304;11734,7300416;3028,4448546;8199,2522887;3288,1132815;2213,859123;55971,6143186;12249,378811;3329,3693983;10859,0555114;3288,1127931;2213,859123;-0,000488199999381322;-514,648769400001;-300,9245437;-2659,8032227;0,000488399999994726;0
"72";2076;1871504,234375;679080,2656252;154371,0517577;0,0003051;249089,720703;46151,7854005;69536,9920045;10824,9727783;3974,8336638;10513,5291138;3813,7727052;2963,2711638;69536,9910279;11659,5491562;4462,8262863;15021,2676088;3813,7722322;2963,2709045;0,000976600000285544;-834,576377900001;-487,9926225;-4507,738495;0,000473000000056345;0,000259300000379881
"73";2077;1514064,96875;675387,2968748;152326,4648438;0,0001221;248153,1933593;37212,2229003;82207,5402221;13708,9024656;4897,8491211;12740,3064572;4341,6962584;3702,6717987;82207,5422362;14949,7443848;5623,3921129;19647,1951293;4341,6955568;3702,672058;-0,00201409999863245;-1240,8419192;-725,5429918;-6906,8886721;0,00070159999995667;-0,000259299999925133
"74";2078;1084244,8125;671584,4101564;150322,6289064;176,305664;247113,4687499;27647,6313477;92049,5950319;16617,4003908;5641,6693423;14537,4342041;4828,8364561;4305,4092561;92049,6013187;18326,335434;6640,9146577;24279,1393433;4828,8359069;4305,4089969;-0,00628680000954773;-1708,9350432;-999,2453154;-9741,7051392;0,00054920000002312;0,000259200000073179
"75";2079;601691,3320312;609522,9843749;144945,5820313;0,0012206;233258,3691405;14566,4614258;191365,7807617;34474,0622559;11219,0772702;27803,7037353;8927,8668212;8232,5458677;191365,782959;36683,4846191;12510,965271;39620,2344971;8927,8653565;8232,5454712;-0,00219729999662377;-2209,42236319999;-1291,8880008;-11816,5307618;0,00146469999890542;0,000396499999624211
"76";2080;332875,7529297;618958,6562499;141231,4873046;964,6671143;235026,6914062;4623,0593414;198216,6577148;37175,3564454;11696,1658323;29018,6112062;9230,340271;8612,8595276;198216,6617431;39808,7449951;13235,9536744;43640,0561525;9230,339386;8612,8595276;-0,00402829999802634;-2633,3885497;-1539,7878421;-14621,4449463;0,000885000001289882;0
"77";2081;220900,9677735;604006,4101562;142814,9199219;7450,3395996;230869,8476564;2902,4641609;203250,7003171;35122,9904785;12007,8112182;29877,9152832;9150,3463746;8854,8242189;203250,7113036;38171,9790039;13790,61145;47416,8098145;9150,344757;8854,8240968;-0,0109864999831188;-3048,9885254;-1782,8002318;-17538,8945313;0,00161760000082722;0,000122100000226055
