"";"YEAR";"N_UP";"Ca_UP";"Mg_UP";"K_UP";"S_UP";"P_UP";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_Minz";"Ca_Minz";"Mg_Minz";"K_Minz";"S_Minz";"P_Minz";"N_SOMZ";"Ca_SOMZ";"Mg_SOMZ";"K_SOMZ";"S_SOMZ";"P_SOMZ";"N_MinSUM";"P_MinSUM";"S_MinSUM"
"45";2049;20,7764797;5,2794333;2,1089835;10,1585293;1,3033416;2,4283166;16,0331802;3,7466207;1,4979612;6,0580826;0,895528;1,8840824;13,1112823;3,1968136;1,2294375;4,904954;0,7420222;0,1247404;6,6814723;-0,0066944;-0,0070388;-0,011323;1,7182283;2,4509518;19,7927546;2,5756922;2,4602505
"46";2050;21,3675518;5,4099622;2,1730919;10,5552816;1,3509886;2,4963152;16,0328217;3,7368624;1,4979278;6,0579453;0,8955077;1,8840398;13,6426544;3,3002167;1,2787063;5,1096454;0,770901;0,1296423;6,9838943;-0,0067796;-0,0070559;-0,0113506;1,7123889;2,5185959;20,6265487;2,6482382;2,4832899
"47";2051;21,8956718;5,5490103;2,227855;10,9171457;1,3886615;2,5569842;16,0329609;3,7307;1,4979408;6,0579982;0,8955156;1,8840562;14,0790205;3,383419;1,3191332;5,2781248;0,7945422;0,1337335;7,2012272;-0,0068141;-0,0070697;-0,0113726;1,7066021;2,5785413;21,2802477;2,7122748;2,5011443
"48";2052;22,2462902;5,6565385;2,2769556;11,2593946;1,4252381;2,5963683;16,0332623;3,7267516;1,4979689;6,0581121;0,8955326;1,8840917;14,437314;3,4505367;1,3522959;5,4168162;0,8138856;0,1371533;7,3364081;-0,0068325;-0,0070808;-0,0113905;1,7007817;2,617348;21,7737221;2,7545013;2,5146673
"49";2053;22,5146866;5,7528253;2,3208888;11,5819588;1,4551802;2,6262155;16,0336246;3,7241752;1,4980028;6,0582495;0,8955528;1,8841345;14,7314243;3,5047624;1,3794893;5,5309892;0,8297005;0,1400165;7,4281769;-0,0068448;-0,0070897;-0,011405;1,6950378;2,6465545;22,1596012;2,786571;2,5247383
"50";2054;22,709219;5,8384671;2,3606174;11,8879719;1,4836371;2,6470749;16,0340729;3,7224829;1,4980452;6,0584211;0,895578;1,8841881;14,9727402;3,5485992;1,4017757;5,6249747;0,8426189;0,1424174;7,4878864;-0,006854;-0,0070969;-0,0114165;1,6893133;2,6668255;22,4606266;2,8092429;2,5319322
"51";2055;22,8462353;5,919528;2,3958449;12,1740751;1,5048728;2,661588;17,4939671;4,0600352;1,6344411;6,6100378;0,9771199;2,0557423;15,1706829;3,584043;1,4200314;5,7023458;0,8531613;0,1444346;7,518476;-0,0068852;-0,0071027;-0,0114257;1,6836699;2,680506;22,6891589;2,8249406;2,5368312
"52";2056;22,675827;6,0101504;2,437463;12,3585091;1,5146959;2,6395056;17,4939671;4,0590734;1,634441;6,6100383;0,9771199;2,0557427;15,5901165;3,672363;1,4590012;5,8632021;0,876118;0,1483474;7,3531065;-0,0069483;-0,0071107;-0,0114385;1,6780503;2,6581671;22,943223;2,8065145;2,5541683
"53";2057;23,0392723;6,1241698;2,4816349;12,6576767;1,5518278;2,6802044;17,4939671;4,0583706;1,6344414;6,6100383;0,9771199;2,0557427;15,9348478;3,7446146;1,4910103;5,9956408;0,8949415;0,1516612;7,4502182;-0,0070481;-0,0071203;-0,0114541;1,6724548;2,6980445;23,385066;2,8497057;2,5673963
"54";2058;23,2704945;6,2191963;2,5194592;12,9305696;1,5866191;2,7049785;17,4939671;4,0578561;1,6344414;6,6100388;0,9771199;2,0557423;16,2181015;3,8036952;1,5172923;6,1046772;0,9103666;0,15444;7,5170064;-0,0070836;-0,007129;-0,0114681;1,6668164;2,7221925;23,7351079;2,8766325;2,577183
"55";2059;23,427845;6,3050714;2,5521452;13,180975;1,6231855;2,7203031;17,493969;4,0574765;1,6344414;6,6100388;0,9771197;2,0557427;16,4507694;3,8519831;1,5388631;6,1944399;0,9229987;0,156774;7,5473289;-0,0070996;-0,0071364;-0,0114801;1,6611967;2,7356327;23,9980983;2,8924067;2,5841954
"56";2060;23,5063705;6,3777137;2,5806568;13,4115543;1,652256;2,726922;17,4939728;4,0571923;1,6344414;6,6100388;0,9771199;2,055742;16,6418133;3,8914235;1,5565592;6,2683277;0,9333361;0,1587381;7,536777;-0,0071093;-0,0071426;-0,01149;1,655673;2,7428145;24,1785903;2,9015526;2,5890091
"57";2061;23,5018101;6,4499183;2,6015415;13,6033449;1,6831739;2,7228191;17,4939671;4,0569773;1,634441;6,6100354;0,9771194;2,0557413;16,7986221;3,9236121;1,57107;6,329145;0,9417882;0,1603942;7,4765329;-0,0071348;-0,0071475;-0,0114979;1,6501826;2,7391589;24,275155;2,8995531;2,5919708
"58";2062;23,4530239;6,4973149;2,62292;13,7956028;1,7156506;2,7135239;17,493969;4,0568161;1,634441;6,6100364;0,9771194;2,0557413;16,9272766;3,9498568;1,582961;6,3791971;0,9486925;0,1617934;7,3935809;-0,0072567;-0,0071516;-0,0115044;1,6447067;2,7295587;24,3208575;2,8913521;2,5933992
"59";2063;23,359066;6,5523062;2,6372819;13,9491825;1,743582;2,69893;17,4939766;4,0566916;1,6344414;6,6100388;0,9771195;2,0557418;17,0327702;3,9712334;1,5926988;6,4203858;0,9543265;0,1629783;7,2949986;-0,007299;-0,0071548;-0,0115095;1,6393024;2,7154541;24,3277688;2,8784324;2,5936289
"60";2064;23,1907578;6,6118298;2,6429977;14,0547457;1,7719305;2,6747212;17,4939671;4,0565934;1,6344407;6,6100354;0,9771192;2,0557406;17,1192322;3,9886205;1,6006687;6,454277;0,958918;0,1639843;7,1508675;-0,0073133;-0,0071574;-0,0115138;1,6338743;2,691915;24,2700997;2,8558993;2,5927923
"61";2065;22,4296074;6,1681304;2,4980471;12,7871637;1,8098348;2,5689878;12,1429701;2,8157275;1,1345035;4,5881805;0,6782414;1,4269376;23,6650276;5,281775;2,2947781;9,1280661;1,5540661;0,4317785;6,6946964;-0,0074616;-0,0072367;-0,0116414;1,6279342;2,5844305;30,359724;3,016209;3,1820003
"62";2066;43,8001556;9,6832018;3,7063923;17,2744522;2,9659417;4,3682437;16,0256996;3,7157469;1,4972619;6,055254;0,89511;1,8832023;39,3442802;8,5923271;4,0104175;15,7106981;3,0337577;1,1372348;9,276906;-0,0100575;-0,0081026;-0,0130343;1,6314782;4,3436742;48,6211862;5,480909;4,6652359
"63";2067;44,2872963;10,0060444;3,9984643;19,0563412;2,9500318;4,7688727;16,0274906;3,7161529;1,4974289;6,0559306;0,89521;1,883413;35,3946686;8,1002922;3,6434417;14,2880249;2,7042792;1,0057368;10,6758747;-0,0110281;-0,008487;-0,0136525;1,6214204;4,7503877;46,0705433;5,7561245;4,3256996
"64";2068;0;0;0;0;0;0;0;0;0;0;0;0;30,676548;7,3128448;3,1964464;12,5344563;2,3461082;0,8795151;-4,81284;-0,0126257;-0,0085456;-0,0137467;1,6033857;0,0781857;25,863708;0,9577008;3,9494939
"65";2069;0;0;0;0;0;0;0;0;0;0;0;0;25,3923454;6,3030581;2,6908064;10,5372629;1,9686826;0,758503;-9,5017195;-0,0135411;-0,008462;-0,0136124;1,5987083;0,0455268;15,8906259;0,8040298;3,5673909
"66";2070;0;0,3618152;0,0023961;0,0228004;0;0;0;0;0;0;0;0;21,0237808;5,4353185;2,2668536;8,864728;1,6531404;0,6546012;-10,467226;-0,0136253;-0,0083334;-0,0134055;1,5942461;0,0378467;10,5565548;0,6924479;3,2473865
"67";2071;0;0,367241;0,005001;0,0475888;0;0;0;0;0;0;0;0;17,4115067;4,6892204;1,9111493;7,4631596;1,3891722;0,5653794;-10,4015055;-0,0134836;-0,0081969;-0,0131859;1,5899276;0,0369605;7,0100012;0,6023399;2,9790998
"68";2072;0;0,3726667;0,007606;0,0723772;0;0;0;0;0;0;0;0;14,4239807;4,0473552;1,6124992;6,2878704;1,1682079;0,488702;-9,9880781;-0,0132874;-0,0080636;-0,0129715;1,5855469;0,0380313;4,4359026;0,5267333;2,7537548
"69";2073;0;0,3780925;0,010211;0,0971657;0;0;0;0;0;0;0;0;11,9526281;3,4948652;1,3615732;5,3016586;0,9831217;0,422753;-9,3639994;-0,0130855;-0,0079372;-0,0127682;1,5812761;0,0395821;2,5886287;0,4623351;2,5643978
"70";2074;0;0,3835182;0,0128159;0,1219541;0;0;0;0;0;0;0;0;9,9078074;3,0190551;1,1505933;4,4735298;0,8279848;0,3659871;-8,6747332;-0,0128919;-0,0078187;-0,0125775;1,5769095;0,041299;1,2330742;0,4072861;2,4048943
"71";2075;0;1,8362051;0,0250051;0,2379441;0;0;0;0;0;0;0;0;8,2155027;2,6090784;0,97307;3,7776535;0,6978624;0,3170875;-8,0219345;-0,0127105;-0,0077084;-0,0124001;1,5724571;0,0428498;0,1935682;0,3599373;2,2703195
"72";2076;0;3,7089994;0,0455177;0,4331375;1,4124089;0;0;0;0;0;0;0;6,8145909;2,2556517;0,8235869;3,192488;0,5886452;0,2749318;-7,4180245;-0,0125424;-0,0076062;-0,0122358;1,5679662;0,0441976;-0,6034336;0,3191294;2,1566114
"73";2077;0;4,6278701;0,0816584;0,7770458;2,4743063;0;0;0;0;0;0;0;5,6545982;1,9508313;0,69762;2,7000589;0,4969096;0,2385623;-6,8643417;-0,0112994;-0,007512;-0,0120841;1,5635376;0,0453237;-1,2097435;0,283886;2,0604472
"74";2078;4,0907431;4,0715775;0,5836467;2,6078069;2,6635921;0,6118909;0;0;0;0;0;0;4,6938334;1,6878128;0,5913891;2,2853644;0,419802;0,2071609;-5,5572743;-0,0096039;-0,0074254;-0,0119447;1,5589464;0,5928084;-0,8634409;0,7999693;1,9787484
"75";2079;11,514596;3,6507354;1,2467375;6,2335272;2,6980834;1,1468564;0;0;0;0;0;0;3,8978472;1,4607625;0,5017328;1,9358711;0,354942;0,1800289;-0,4543011;-0,0081407;-0,0073457;-0,0118167;1,5544795;1,1342376;3,4435461;1,3142665;1,9094215
"76";2080;12,8931456;3,5099502;1,1493843;6,4093947;0,9224291;1,3335472;0;0;0;0;0;0;3,2381811;1,2646791;0,4260064;1,6411052;0,3003439;0,1565683;3,7717276;-0,0073312;-0,0072728;-0,0116993;1,5498546;1,3346959;7,0099087;1,4912642;1,8501985
"77";2081;8,5714588;3,4787695;0,8915503;4,8189063;0,6992606;1,3585653;7,6060791;1,9982054;0,7106268;2,8739302;0,4248349;0,893801;3,3193309;1,2604614;0,4206704;1,6295983;0,2894264;0,1415958;3,6384161;-0,0067217;-0,0072111;-0,0116001;1,5453018;1,4168141;6,957747;1,5584099;1,8347282
"78";2082;11,5380383;3,5310123;1,2246028;6,3427625;0,7724344;1,353907;7,6060758;1,9530693;0,7106265;2,873929;0,4248347;0,8938006;4,0954075;1,4335682;0,4813983;1,8840287;0,319327;0,1348198;2,6452587;-0,0064051;-0,007176;-0,0115436;1,5404332;1,3701611;6,7406662;1,5049809;1,8597602
"79";2083;13,110465;3,6880696;1,3725575;7,1534705;0,8441269;1,546927;7,6060777;1,9104151;0,7106266;2,8739295;0,4248348;0,8938009;4,7321205;1,5620993;0,5301896;2,0890956;0,3431863;0,1286334;3,9688897;-0,0063028;-0,0071521;-0,0115054;1,535732;1,5604283;8,7010102;1,6890617;1,8789183
"80";2084;13,7436171;3,851912;1,454568;7,546567;0,8694479;1,5869288;9,5075979;2,3467991;0,8882832;3,5924113;0,5310435;1,1172512;5,4113612;1,6948692;0,5839749;2,3134038;0,3709372;0,1243019;4,3446465;-0,0062617;-0,0071324;-0,0114735;1,5309352;1,606712;9,7560077;1,7310139;1,9018724
"81";2085;13,9833879;4,0184236;1,5395646;7,8829017;0,8974136;1,6315906;11,4091177;2,7776277;1,0659399;4,3108935;0,6372521;1,3407015;6,3039813;1,8761365;0,6586483;2,62135;0,4119256;0,123174;4,2409897;-0,0062434;-0,0071199;-0,0114534;1,5260568;1,6507804;10,544971;1,7739544;1,9379824
"82";2086;14,0182524;4,2528934;1,626655;8,0857515;0,9211925;1,6367723;15,2121553;3,6622667;1,4212533;5,747858;0,8496696;1,7876021;7,5296388;2,1349411;0,7653184;3,0579627;0,4726636;0,1261172;3,9145231;-0,0062432;-0,0071169;-0,0114486;1,5211979;1,6605836;11,4441619;1,7867008;1,9938615
"83";2087;15,0838442;4,5323639;1,7484401;8,4391203;0,9826411;1,7611011;17,4939804;4,1715527;1,6344414;6,6100364;0,9771202;2,0557427;9,0823259;2,4695404;0,9033537;3,6207755;0,5526668;0,1330304;3,8139384;-0,0063002;-0,0071273;-0,0114653;1,5163101;1,7815083;12,8962643;1,9145387;2,0689769
"84";2088;17,102869;4,8202214;1,8915018;9,0433912;1,0910674;1,9980839;17,4939766;4,1380925;1,6344414;6,6100364;0,97712;2,0557423;10,5737619;2,7870343;1,0364071;4,1628776;0,6301183;0,1404391;4,3781748;-0,0063907;-0,0071462;-0,0114957;1,5113027;2,0111179;14,9519367;2,151557;2,141421
"85";2089;18,848875;5,0898328;2,0150518;9,6378422;1,1921928;2,2026663;17,4939804;4,112421;1,6344411;6,6100383;0,9771202;2,0557427;11,80124;3,0407026;1,1454741;4,6074781;0,693583;0,1463874;5,2408261;-0,0064509;-0,0071648;-0,0115257;1,5063577;2,2135329;17,0420661;2,3599203;2,1999407
