"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min";"V26"
"11";"        2015";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,6773987;0;0;0;0;0;0;0,2339981;0,233238;0,3394233;0,0400382;1,1593969;1,9117452;0,1011657;NA;2015;45,6983566;12,6847935;5,007288;24,7220268;6,8629041;4,921154;28,1735363;8,5099993;2,6865849;10,817771;1,6400275;3,2794995;29,5743561;9,4794922;2,9122446;9,9406281;1,9395717;0,2861494;17,280674;-0,0103866;-0,0072372;-0,0122885;4,1532431;4,8955526;NA
"12";"        2016";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,3234143;0;0;0;0;0;0;0,2337584;0,2323192;0,3384221;0,0397074;1,1555036;1,904321;0,1015899;NA;2016;45,4608116;12,3761387;4,9439974;24,261898;6,8120327;4,8962336;28,3687782;8,2478304;2,6958983;10,8632145;1,6400275;3,307569;29,6145191;9,4153147;2,9055381;10,1231003;1,9171913;0,2868516;17,0465107;-0,0104112;-0,0072256;-0,0123148;4,100884;4,8715706;NA
"13";"        2017";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,873251;0;0;0;0;0;0;0,2336138;0,2314962;0,3374698;0,0394373;1,1519892;1,897727;0,1019953;NA;2017;41,4712791;12,0493622;4,4297395;22,3295097;4,8007216;4,6793346;16,9913406;4,8005519;1,6104649;6,4930477;0,9771197;1,9834802;29,1936741;9,1811199;2,8550332;10,1017036;1,8697248;0,2837658;16,340147;-0,0104187;-0,0073682;-0,0123342;3,1437185;4,6553459;NA
"14";"        2018";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;5,9890823;0;0;0;0;0;0;0,2335248;0,2315062;0,3376535;0,0394168;1,1523466;1,8980232;0,1019342;NA;2018;29,6216621;11,5151901;3,366209;17,5729198;4,4817653;3,1868308;17,0697384;4,7075982;1,6142048;6,5112958;0,9771197;1,9947518;27,2828598;8,5059338;2,663563;9,4885702;1,7382112;0,2673858;8,7747831;-0,0103377;-0,0075266;-0,0122946;2,9783862;3,1844208;NA
"15";"        2019";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,0480804;0;0;0;0;0;0;0,234078;0,232518;0,3395738;0,0396296;1,157937;1,9068897;0,1019004;NA;2019;28,2802467;10,9617147;3,2575829;17,1089573;4,1827426;3,0525789;17,1329479;4,6342649;1,6172202;6,5260086;0,9771197;2,0038397;25,7026882;7,9268656;2,5042405;8,9846849;1,6278272;0,2536006;6,7013755;-0,0101962;-0,0075708;-0,0122314;2,8180952;3,0467327;NA
"16";"        2020";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,0945435;0;0;0;0;0;0;0,2346188;0,2334099;0,341262;0,0398199;1,1628596;1,9147073;0,101912;NA;2020;27,0741005;10,4535799;3,1541479;16,6584206;3,8940306;2,9326859;17,1860371;4,5702252;1,6197529;6,5383649;0,97712;2,0114715;24,3942623;7,4300742;2,3714728;8,5704384;1,5350118;0,2420303;6,1337996;-0,0096764;-0,0075562;-0,0121702;2,6546476;2,92998;NA
"17";"        2021";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,1257906;0;0;0;0;0;0;0,2350628;0,2342075;0,3428044;0,0399846;1,1672988;1,921716;0,1018958;NA;2021;26,3247757;9,9286718;3,0943513;16,4106655;3,7658978;2,8526793;17,2305622;4,5099969;1,6218768;6,5487304;0,9771203;2,0178721;23,3093662;7,0028882;2,2606628;8,2297659;1,4568179;0,2322936;6,1462226;-0,0093147;-0,0075296;-0,0121167;2,5709054;2,856576;NA
"18";"        2022";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,1645861;0;0;0;0;0;0;0,2354724;0,2349514;0,3442492;0,0401353;1,1714405;1,9282454;0,1018816;NA;2022;26,3372898;9,5483379;3,0891194;16,4161053;3,6693053;2,8632941;17,2689247;4,4477253;1,6237062;6,5576577;0,9771197;2,0233877;22,4085598;6,633779;2,1680229;7,9495134;1,3908072;0,2240778;6,7243509;-0,009171;-0,0075033;-0,0120714;2,5201721;2,8646438;NA
"19";"        2023";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,1923571;0;0;0;0;0;0;0,2357909;0,2355587;0,3454413;0,0402566;1,1748343;1,9335825;0,101859;NA;2023;25,4925404;9,2229767;3,0239716;16,1277523;3,5271537;2,7739005;17,3011513;4,3920693;1,6252438;6,5651588;0,97712;2,0280201;21,6594791;6,3131943;2,0904379;7,7188945;1,3349591;0,2171258;6,8046312;-0,0091061;-0,0074801;-0,0120333;2,4571865;2,7756948;NA
"20";"        2024";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,2156987;0;0;0;0;0;0;0,2360541;0,2360515;0,3464032;0,0403566;1,177587;1,9379188;0,101842;NA;2024;25,1137676;8,9177818;2,9882977;15,9877234;3,3596206;2,7445199;17,3286343;4,3441949;1,6265546;6,571558;0,9771202;2,0319715;21,03545;6,0344501;2,0253313;7,5290241;1,2875993;0,211225;6,8752952;-0,0090515;-0,0074604;-0,0118536;2,3968117;2,7471712;NA
"21";"        2025";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;6,2380743;0;0;0;0;0;0;0,2362704;0,2364789;0,347243;0,0404434;1,179975;1,9416792;0,1018176;NA;2025;24,5325947;8,6736288;2,938771;15,771986;3,1960051;2,6903493;17,3521099;4,3033037;1,6276748;6,5770226;0,9771203;2,035347;20,5146484;5,791903;1,9705827;7,3726382;1,2473404;0,2062006;6,7537384;-0,0087519;-0,0074437;-0,0116299;2,3343711;2,6941121;NA
